timestamp,algorithm,environment,num_samples,seed,generation_time,search_time,path_length,edges_count,path_success_rate,dispersion,node_utilization,clearance
2026-02-27 13:01:01,spars,maze,800,103,0.6949,0.058,7.3165,226,16.0,0.6363,0.0,0.1755
2026-02-27 13:01:06,spars,maze,800,104,0.7401,0.0673,11.7394,241,28.0,0.6453,0.0045,0.1676
2026-02-27 13:01:10,spars,maze,1000,100,1.0415,0.0606,10.9245,268,56.0,0.6266,0.0132,0.169
2026-02-27 13:01:15,spars,maze,1000,101,1.0142,0.0708,10.862,268,44.0,0.5664,0.0,0.1677
2026-02-27 13:01:19,spars,maze,1000,102,1.0076,0.0572,6.8735,251,10.0,0.7197,0.0,0.1691
2026-02-27 13:01:24,spars,maze,1000,103,0.9923,0.0617,8.6937,259,36.0,0.7773,0.0045,0.1759
2026-02-27 13:01:29,spars,maze,1000,104,1.056,0.0655,10.2761,280,46.0,0.5795,0.0042,0.1677
2026-02-27 13:01:35,spars,maze,1500,100,1.8937,0.0661,11.1553,341,50.0,0.7747,0.0082,0.1689
2026-02-27 13:01:43,spars,maze,1500,101,1.8804,0.0833,18.4017,355,96.0,0.5981,0.012,0.1745
2026-02-27 13:01:48,spars,maze,1500,102,1.8052,0.055,7.3624,313,22.0,0.7923,0.0216,0.1731
2026-02-27 13:01:55,spars,maze,1500,103,1.8009,0.0757,16.683,328,98.0,0.6215,0.0,0.1757
2026-02-27 13:02:01,spars,maze,1500,104,1.9243,0.0674,12.2186,352,68.0,0.5822,0.004,0.1674
2026-02-27 13:02:10,spars,maze,2000,100,2.7989,0.0864,19.2654,413,100.0,0.773,0.0153,0.1693
2026-02-27 13:02:19,spars,maze,2000,101,2.8061,0.0819,16.7686,424,100.0,0.6263,0.0189,0.1747
2026-02-27 13:02:26,spars,maze,2000,102,2.6797,0.0655,11.3471,399,38.0,0.6504,0.0078,0.1726
2026-02-27 13:02:34,spars,maze,2000,103,2.6901,0.0897,19.7515,399,92.0,0.5509,0.0115,0.1748
2026-02-27 13:02:42,spars,maze,2000,104,2.8316,0.0703,10.293,406,70.0,0.5394,0.0038,0.1676
2026-02-27 13:02:45,gsrm,maze,100,100,0.869,0.033,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:02:48,gsrm,maze,100,101,0.9143,0.0318,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:02:51,gsrm,maze,100,102,0.8662,0.029,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:02:54,gsrm,maze,100,103,0.8418,0.0365,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:02:57,gsrm,maze,100,104,0.8493,0.0341,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:03:01,gsrm,maze,200,100,0.8866,0.033,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:03:04,gsrm,maze,200,101,0.8671,0.0319,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:03:07,gsrm,maze,200,102,0.8689,0.0291,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:03:10,gsrm,maze,200,103,0.8784,0.0365,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:03:13,gsrm,maze,200,104,0.8602,0.0341,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:03:16,gsrm,maze,300,100,0.8593,0.0329,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:03:20,gsrm,maze,300,101,0.8843,0.0318,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:03:22,gsrm,maze,300,102,0.9225,0.0291,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:03:26,gsrm,maze,300,103,0.844,0.0372,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:03:29,gsrm,maze,300,104,0.8481,0.0341,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:03:32,gsrm,maze,500,100,0.8622,0.033,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:03:35,gsrm,maze,500,101,0.896,0.0319,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:03:38,gsrm,maze,500,102,0.8624,0.0289,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:03:42,gsrm,maze,500,103,0.8453,0.0365,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:03:45,gsrm,maze,500,104,0.8514,0.0341,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:03:48,gsrm,maze,800,100,0.9002,0.033,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:03:51,gsrm,maze,800,101,0.8736,0.0318,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:03:54,gsrm,maze,800,102,0.8734,0.0289,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:03:57,gsrm,maze,800,103,0.8434,0.0365,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:04:01,gsrm,maze,800,104,0.8813,0.0341,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:04:04,gsrm,maze,1000,100,0.8519,0.033,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:04:07,gsrm,maze,1000,101,0.8788,0.0319,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:04:10,gsrm,maze,1000,102,0.8775,0.029,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:04:13,gsrm,maze,1000,103,0.8842,0.0366,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:04:16,gsrm,maze,1000,104,0.8586,0.0341,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:04:20,gsrm,maze,1500,100,0.8653,0.033,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:04:23,gsrm,maze,1500,101,0.8688,0.0319,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:04:25,gsrm,maze,1500,102,0.9137,0.0289,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:04:29,gsrm,maze,1500,103,0.8376,0.0366,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:04:32,gsrm,maze,1500,104,0.8531,0.034,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:04:35,gsrm,maze,2000,100,0.8578,0.0331,17.3638,1610,100.0,0.4253,0.1223,0.1955
2026-02-27 13:04:38,gsrm,maze,2000,101,0.9111,0.0319,16.4448,1641,100.0,0.4111,0.1177,0.1947
2026-02-27 13:04:41,gsrm,maze,2000,102,0.8711,0.029,10.4259,1656,60.0,0.3813,0.0595,0.1975
2026-02-27 13:04:45,gsrm,maze,2000,103,0.8474,0.0368,21.1135,1529,100.0,0.4317,0.1259,0.1989
2026-02-27 13:04:48,gsrm,maze,2000,104,0.8546,0.0341,20.2748,1567,100.0,0.3386,0.1045,0.1958
2026-02-27 13:04:48,delta,indoor,100,100,0.0349,0.0129,4.3988,34,8.0,7.5544,0.0625,0.3582
2026-02-27 13:04:49,delta,indoor,100,101,0.0389,0.023,6.4375,78,26.0,5.3754,0.129,0.3277
2026-02-27 13:04:50,delta,indoor,100,102,0.0361,0.0167,5.7409,55,16.0,7.3906,0.0,0.2918
2026-02-27 13:04:51,delta,indoor,100,103,0.0381,0.0203,6.3586,64,4.0,6.9788,0.037,0.2694
2026-02-27 13:04:52,delta,indoor,100,104,0.0367,0.0236,6.8437,80,20.0,6.2377,0.0,0.3048
2026-02-27 13:04:55,delta,indoor,200,100,0.1276,0.0467,6.5781,346,54.0,3.9299,0.02,0.3144
2026-02-27 13:05:01,delta,indoor,200,101,0.1343,0.0818,8.9725,688,100.0,0.8102,0.02,0.3082
2026-02-27 13:05:06,delta,indoor,200,102,0.1297,0.0789,8.8844,621,98.0,1.3878,0.0328,0.3115
2026-02-27 13:05:08,delta,indoor,200,103,0.1324,0.0367,6.3814,204,24.0,6.5217,0.0317,0.2951
2026-02-27 13:05:14,delta,indoor,200,104,0.1334,0.0804,8.8139,649,98.0,1.1847,0.0366,0.2945
2026-02-27 13:05:22,delta,indoor,300,100,0.2889,0.1152,8.9613,1513,100.0,0.6479,0.0133,0.3159
2026-02-27 13:05:31,delta,indoor,300,101,0.2853,0.1137,7.1942,1494,100.0,0.6826,0.02,0.3029
2026-02-27 13:05:39,delta,indoor,300,102,0.2868,0.1205,7.4626,1494,100.0,0.5877,0.0233,0.2911
2026-02-27 13:05:48,delta,indoor,300,103,0.3282,0.1237,8.3054,1513,100.0,0.5931,0.02,0.3124
2026-02-27 13:05:56,delta,indoor,300,104,0.2927,0.1114,8.9327,1547,100.0,0.777,0.0267,0.3016
2026-02-27 13:06:09,delta,indoor,500,100,0.7046,0.1784,7.5928,3678,100.0,0.3649,0.0193,0.3033
2026-02-27 13:06:22,delta,indoor,500,101,0.7969,0.1824,7.742,4080,100.0,0.3899,0.018,0.2883
2026-02-27 13:06:36,delta,indoor,500,102,0.7941,0.1806,7.3191,4133,100.0,0.4979,0.018,0.2916
2026-02-27 13:06:49,delta,indoor,500,103,0.7913,0.1809,7.4788,4127,100.0,0.3825,0.024,0.292
2026-02-27 13:07:03,delta,indoor,500,104,0.7893,0.1925,7.9433,4113,100.0,0.4345,0.024,0.2912
2026-02-27 13:07:16,delta,indoor,800,100,0.7045,0.1785,7.5928,3678,100.0,0.3649,0.0193,0.3033
2026-02-27 13:07:31,delta,indoor,800,101,0.9006,0.2005,7.3167,4570,100.0,0.3462,0.017,0.2855
2026-02-27 13:07:45,delta,indoor,800,102,0.8427,0.1976,7.6949,4361,100.0,0.3775,0.0195,0.2903
2026-02-27 13:07:59,delta,indoor,800,103,0.8286,0.1815,7.4939,4308,100.0,0.3403,0.0254,0.2909
2026-02-27 13:08:15,delta,indoor,800,104,0.986,0.2032,7.4847,5063,100.0,0.3551,0.0251,0.2859
2026-02-27 13:08:28,delta,indoor,1000,100,0.7033,0.1784,7.5928,3678,100.0,0.3649,0.0193,0.3033
2026-02-27 13:08:42,delta,indoor,1000,101,0.8997,0.2006,7.3167,4570,100.0,0.3462,0.017,0.2855
2026-02-27 13:08:57,delta,indoor,1000,102,0.8424,0.1972,7.6949,4361,100.0,0.3775,0.0195,0.2903
2026-02-27 13:09:10,delta,indoor,1000,103,0.8281,0.1813,7.4939,4308,100.0,0.3403,0.0254,0.2909
2026-02-27 13:09:26,delta,indoor,1000,104,0.9876,0.2032,7.4847,5063,100.0,0.3551,0.0251,0.2859
2026-02-27 13:09:39,delta,indoor,1500,100,0.7039,0.1784,7.5928,3678,100.0,0.3649,0.0193,0.3033
2026-02-27 13:09:54,delta,indoor,1500,101,0.8993,0.2005,7.3167,4570,100.0,0.3462,0.017,0.2855
2026-02-27 13:10:08,delta,indoor,1500,102,0.8412,0.1975,7.6949,4361,100.0,0.3775,0.0195,0.2903
2026-02-27 13:10:22,delta,indoor,1500,103,0.8282,0.1812,7.4939,4308,100.0,0.3403,0.0254,0.2909
2026-02-27 13:10:37,delta,indoor,1500,104,0.9883,0.2033,7.4847,5063,100.0,0.3551,0.0251,0.2859
2026-02-27 13:10:50,delta,indoor,2000,100,0.7039,0.1785,7.5928,3678,100.0,0.3649,0.0193,0.3033
2026-02-27 13:11:05,delta,indoor,2000,101,0.9006,0.2006,7.3167,4570,100.0,0.3462,0.017,0.2855
2026-02-27 13:11:20,delta,indoor,2000,102,0.8426,0.1973,7.6949,4361,100.0,0.3775,0.0195,0.2903
2026-02-27 13:11:33,delta,indoor,2000,103,0.8289,0.1814,7.4939,4308,100.0,0.3403,0.0254,0.2909
2026-02-27 13:11:49,delta,indoor,2000,104,0.9876,0.2033,7.4847,5063,100.0,0.3551,0.0251,0.2859
2026-02-27 13:11:52,beam,indoor,100,100,0.1225,0.0382,13.2502,282,100.0,1.8727,0.1136,0.3409
2026-02-27 13:11:54,beam,indoor,100,101,0.1177,0.026,8.4583,291,80.0,2.0997,0.0,0.3871
2026-02-27 13:11:55,beam,indoor,100,102,0.1047,0.014,6.5506,100,18.0,7.1046,0.0,0.3541
2026-02-27 13:11:56,beam,indoor,100,103,0.117,0.0228,8.2475,155,52.0,4.3607,0.2,0.3147
2026-02-27 13:11:57,beam,indoor,100,104,0.1105,0.0174,5.4641,130,20.0,6.1223,0.0556,0.3881
2026-02-27 13:12:00,beam,indoor,200,100,0.5514,0.035,8.9298,879,100.0,0.7706,0.0328,0.2995
2026-02-27 13:12:03,beam,indoor,200,101,0.5327,0.0308,7.4494,867,100.0,0.71,0.0545,0.3354
2026-02-27 13:12:06,beam,indoor,200,102,0.5296,0.0305,7.094,869,100.0,0.8826,0.0508,0.3132
2026-02-27 13:12:08,beam,indoor,200,103,0.5491,0.0305,7.9207,892,100.0,0.78,0.1538,0.3189
2026-02-27 13:12:11,beam,indoor,200,104,0.5265,0.0335,8.142,881,100.0,0.6913,0.1,0.3201
2026-02-27 13:12:15,beam,indoor,300,100,0.8331,0.0341,8.9853,1260,100.0,0.5898,0.069,0.3107
2026-02-27 13:12:18,beam,indoor,300,101,0.7442,0.0324,7.4895,1150,100.0,0.6619,0.05,0.3353
2026-02-27 13:12:21,beam,indoor,300,102,0.814,0.0315,7.188,1253,100.0,0.8826,0.0806,0.3214
2026-02-27 13:12:24,beam,indoor,300,103,0.6718,0.0314,7.8555,1050,100.0,0.625,0.1273,0.3189
2026-02-27 13:12:27,beam,indoor,300,104,0.7516,0.0346,8.1523,1182,100.0,0.6338,0.0938,0.3122
2026-02-27 13:12:30,beam,indoor,500,100,0.834,0.0341,8.9853,1260,100.0,0.5898,0.069,0.3107
2026-02-27 13:12:33,beam,indoor,500,101,0.7451,0.0325,7.4895,1150,100.0,0.6619,0.05,0.3353
2026-02-27 13:12:36,beam,indoor,500,102,0.8139,0.0315,7.188,1253,100.0,0.8826,0.0806,0.3214
2026-02-27 13:12:39,beam,indoor,500,103,0.6716,0.0314,7.8555,1050,100.0,0.625,0.1273,0.3189
2026-02-27 13:12:42,beam,indoor,500,104,0.7526,0.0346,8.1523,1182,100.0,0.6338,0.0938,0.3122
2026-02-27 13:12:45,beam,indoor,800,100,0.8328,0.034,8.9853,1260,100.0,0.5898,0.069,0.3107
2026-02-27 13:12:48,beam,indoor,800,101,0.7438,0.0325,7.4895,1150,100.0,0.6619,0.05,0.3353
2026-02-27 13:12:51,beam,indoor,800,102,0.8146,0.0315,7.188,1253,100.0,0.8826,0.0806,0.3214
2026-02-27 13:12:54,beam,indoor,800,103,0.6711,0.0315,7.8555,1050,100.0,0.625,0.1273,0.3189
2026-02-27 13:12:57,beam,indoor,800,104,0.7527,0.0346,8.1523,1182,100.0,0.6338,0.0938,0.3122
2026-02-27 13:13:01,beam,indoor,1000,100,0.8338,0.034,8.9853,1260,100.0,0.5898,0.069,0.3107
2026-02-27 13:13:04,beam,indoor,1000,101,0.7451,0.0324,7.4895,1150,100.0,0.6619,0.05,0.3353
2026-02-27 13:13:07,beam,indoor,1000,102,0.8138,0.0316,7.188,1253,100.0,0.8826,0.0806,0.3214
2026-02-27 13:13:10,beam,indoor,1000,103,0.6702,0.0315,7.8555,1050,100.0,0.625,0.1273,0.3189
2026-02-27 13:13:13,beam,indoor,1000,104,0.7516,0.0346,8.1523,1182,100.0,0.6338,0.0938,0.3122
2026-02-27 13:13:16,beam,indoor,1500,100,0.8331,0.0341,8.9853,1260,100.0,0.5898,0.069,0.3107
2026-02-27 13:13:19,beam,indoor,1500,101,0.7439,0.0325,7.4895,1150,100.0,0.6619,0.05,0.3353
2026-02-27 13:13:22,beam,indoor,1500,102,0.8144,0.0315,7.188,1253,100.0,0.8826,0.0806,0.3214
2026-02-27 13:13:25,beam,indoor,1500,103,0.671,0.0314,7.8555,1050,100.0,0.625,0.1273,0.3189
2026-02-27 13:13:28,beam,indoor,1500,104,0.7512,0.0346,8.1523,1182,100.0,0.6338,0.0938,0.3122
2026-02-27 13:13:31,beam,indoor,2000,100,0.833,0.0341,8.9853,1260,100.0,0.5898,0.069,0.3107
2026-02-27 13:13:34,beam,indoor,2000,101,0.7446,0.0325,7.4895,1150,100.0,0.6619,0.05,0.3353
2026-02-27 13:13:37,beam,indoor,2000,102,0.8126,0.0315,7.188,1253,100.0,0.8826,0.0806,0.3214
2026-02-27 13:13:40,beam,indoor,2000,103,0.6708,0.0314,7.8555,1050,100.0,0.625,0.1273,0.3189
2026-02-27 13:13:43,beam,indoor,2000,104,0.7529,0.0347,8.1523,1182,100.0,0.6338,0.0938,0.3122
2026-02-27 13:13:45,spars,indoor,100,100,0.06,0.0198,3.0991,16,2.0,1.666,0.0,0.2474
2026-02-27 13:13:46,spars,indoor,100,101,0.0593,0.0229,3.8236,28,18.0,1.5013,0.0,0.2988
2026-02-27 13:13:47,spars,indoor,100,102,0.0753,0.0181,2.8065,22,12.0,1.4799,0.0,0.3039
2026-02-27 13:13:48,spars,indoor,100,103,0.0782,0.0213,2.4043,29,6.0,1.7761,0.0204,0.2951
2026-02-27 13:13:50,spars,indoor,100,104,0.07,0.0241,4.8527,29,20.0,1.6377,0.0426,0.2838
2026-02-27 13:13:52,spars,indoor,200,100,0.2136,0.028,2.9219,59,20.0,1.1585,0.0282,0.2837
2026-02-27 13:13:54,spars,indoor,200,101,0.2217,0.0333,5.8139,67,36.0,1.3643,0.0,0.2989
2026-02-27 13:13:55,spars,indoor,200,102,0.2208,0.0285,4.1996,52,10.0,1.2378,0.0333,0.2991
2026-02-27 13:13:58,spars,indoor,200,103,0.2254,0.0303,5.7056,64,24.0,1.4332,0.0,0.3028
2026-02-27 13:13:59,spars,indoor,200,104,0.2288,0.0333,6.3535,67,32.0,1.3965,0.0,0.2939
2026-02-27 13:14:02,spars,indoor,300,100,0.413,0.0398,5.8616,98,28.0,1.2104,0.0,0.296
2026-02-27 13:14:05,spars,indoor,300,101,0.4594,0.0365,6.1982,90,36.0,1.3852,0.0127,0.2833
2026-02-27 13:14:07,spars,indoor,300,102,0.4003,0.0332,5.3136,72,32.0,1.2501,0.0,0.2931
2026-02-27 13:14:10,spars,indoor,300,103,0.4399,0.0417,6.241,99,52.0,1.4332,0.0698,0.3029
2026-02-27 13:14:12,spars,indoor,300,104,0.4376,0.0365,6.3324,87,42.0,1.3364,0.0,0.2969
2026-02-27 13:14:16,spars,indoor,500,100,0.9997,0.0456,6.6725,145,66.0,1.3811,0.0495,0.2824
2026-02-27 13:14:21,spars,indoor,500,101,0.943,0.0468,9.0904,136,94.0,1.1156,0.0412,0.2787
2026-02-27 13:14:25,spars,indoor,500,102,0.869,0.0463,8.2981,124,96.0,1.2813,0.0761,0.2838
2026-02-27 13:14:29,spars,indoor,500,103,0.983,0.051,8.5463,140,100.0,1.2335,0.07,0.3
2026-02-27 13:14:33,spars,indoor,500,104,0.9431,0.0449,10.1977,121,100.0,1.3818,0.0952,0.3003
2026-02-27 13:14:39,spars,indoor,800,100,1.9862,0.0565,8.9239,192,100.0,1.1407,0.0252,0.2673
2026-02-27 13:14:45,spars,indoor,800,101,1.8439,0.0531,8.2146,185,96.0,1.0754,0.0459,0.2769
2026-02-27 13:14:50,spars,indoor,800,102,1.779,0.0525,7.4156,185,100.0,1.1441,0.0439,0.2708
2026-02-27 13:14:55,spars,indoor,800,103,1.9355,0.0502,7.4646,174,100.0,1.033,0.055,0.2942
2026-02-27 13:15:01,spars,indoor,800,104,1.7651,0.0486,8.1241,163,100.0,1.288,0.06,0.2902
2026-02-27 13:15:07,spars,indoor,1000,100,2.7195,0.0586,8.7174,233,100.0,0.9671,0.0233,0.2625
2026-02-27 13:15:14,spars,indoor,1000,101,2.5063,0.0533,9.4005,207,90.0,1.0154,0.036,0.2769
2026-02-27 13:15:20,spars,indoor,1000,102,2.4838,0.0518,7.1373,206,100.0,1.5186,0.0513,0.2664
2026-02-27 13:15:26,spars,indoor,1000,103,2.5904,0.0514,7.1865,199,100.0,1.281,0.0522,0.2912
2026-02-27 13:15:32,spars,indoor,1000,104,2.4764,0.0513,8.2288,195,100.0,1.3514,0.0467,0.2915
2026-02-27 13:15:41,spars,indoor,1500,100,4.8532,0.0647,7.602,308,100.0,1.1867,0.047,0.2653
2026-02-27 13:15:49,spars,indoor,1500,101,4.3397,0.054,6.9462,265,96.0,1.0513,0.0556,0.2746
2026-02-27 13:15:58,spars,indoor,1500,102,4.4369,0.0554,8.0591,262,100.0,1.1796,0.0385,0.2577
2026-02-27 13:16:07,spars,indoor,1500,103,4.673,0.0597,7.9251,313,100.0,1.1303,0.0685,0.2779
2026-02-27 13:16:15,spars,indoor,1500,104,4.186,0.0538,9.0113,250,100.0,1.2066,0.0417,0.2857
2026-02-27 13:16:27,spars,indoor,2000,100,7.2503,0.068,7.3344,387,100.0,1.0136,0.0296,0.2612
2026-02-27 13:16:38,spars,indoor,2000,101,6.5144,0.0625,7.7378,341,100.0,1.303,0.0414,0.2713
2026-02-27 13:16:48,spars,indoor,2000,102,6.5101,0.0618,7.4811,314,100.0,1.1607,0.0276,0.2507
2026-02-27 13:17:00,spars,indoor,2000,103,7.0853,0.0672,7.4913,377,100.0,1.1221,0.0485,0.2657
2026-02-27 13:17:10,spars,indoor,2000,104,6.0967,0.0574,8.6575,299,100.0,1.3691,0.053,0.2806
2026-02-27 13:17:15,gsrm,indoor,100,100,1.0348,0.0505,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:17:19,gsrm,indoor,100,101,1.0296,0.048,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:17:24,gsrm,indoor,100,102,1.0295,0.0516,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:17:28,gsrm,indoor,100,103,1.0174,0.0505,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:17:33,gsrm,indoor,100,104,1.043,0.0516,6.9293,2389,100.0,0.3174,0.0557,0.3359
2026-02-27 13:17:37,gsrm,indoor,200,100,1.0304,0.0505,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:17:42,gsrm,indoor,200,101,0.999,0.048,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:17:46,gsrm,indoor,200,102,1.0518,0.0519,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:17:51,gsrm,indoor,200,103,1.0133,0.0505,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:17:55,gsrm,indoor,200,104,1.0133,0.051,6.9293,2389,100.0,0.3174,0.0557,0.3359
2026-02-27 13:18:00,gsrm,indoor,300,100,1.0615,0.0504,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:18:05,gsrm,indoor,300,101,0.9893,0.0477,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:18:09,gsrm,indoor,300,102,1.0194,0.0517,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:18:14,gsrm,indoor,300,103,1.0175,0.051,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:18:18,gsrm,indoor,300,104,1.0129,0.0511,6.9293,2389,100.0,0.3174,0.0557,0.3359
2026-02-27 13:18:23,gsrm,indoor,500,100,1.0361,0.0507,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:18:27,gsrm,indoor,500,101,0.9991,0.0484,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:18:32,gsrm,indoor,500,102,1.0202,0.0516,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:18:36,gsrm,indoor,500,103,1.0241,0.0505,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:18:41,gsrm,indoor,500,104,1.0421,0.0512,6.9293,2389,100.0,0.3174,0.0557,0.3359
2026-02-27 13:18:45,gsrm,indoor,800,100,1.0276,0.0504,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:18:50,gsrm,indoor,800,101,0.9939,0.0479,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:18:54,gsrm,indoor,800,102,1.0589,0.0516,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:18:59,gsrm,indoor,800,103,1.0157,0.0505,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:19:03,gsrm,indoor,800,104,1.016,0.0512,6.9293,2389,100.0,0.3174,0.0557,0.3359
2026-02-27 13:19:08,gsrm,indoor,1000,100,1.0637,0.0504,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:19:12,gsrm,indoor,1000,101,1.0015,0.0479,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:19:17,gsrm,indoor,1000,102,1.0314,0.0517,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:19:21,gsrm,indoor,1000,103,1.0166,0.0505,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:19:26,gsrm,indoor,1000,104,1.0698,0.0511,6.9293,2389,100.0,0.3174,0.0557,0.3359
2026-02-27 13:19:31,gsrm,indoor,1500,100,1.0311,0.0504,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:19:35,gsrm,indoor,1500,101,0.9945,0.0479,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:19:40,gsrm,indoor,1500,102,1.0619,0.0516,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:19:44,gsrm,indoor,1500,103,1.0142,0.0506,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:19:49,gsrm,indoor,1500,104,1.0194,0.0514,6.9293,2389,100.0,0.3174,0.0557,0.3359
2026-02-27 13:19:53,gsrm,indoor,2000,100,1.0597,0.051,7.4793,2468,100.0,0.4484,0.0474,0.3364
2026-02-27 13:19:58,gsrm,indoor,2000,101,0.9994,0.0478,7.5795,2303,100.0,0.4149,0.0533,0.3289
2026-02-27 13:20:02,gsrm,indoor,2000,102,1.0271,0.0517,7.3884,2430,100.0,0.5172,0.0479,0.3318
2026-02-27 13:20:07,gsrm,indoor,2000,103,1.0453,0.0504,7.5579,2396,100.0,0.384,0.0565,0.3278
2026-02-27 13:20:11,gsrm,indoor,2000,104,1.0157,0.0511,6.9293,2389,100.0,0.3174,0.0557,0.3359
