timestamp,algorithm,environment,num_samples,seed,generation_time,search_time,path_length,edges_count,path_success_rate,spatial_coverage
2026-02-28 14:45:55,delta,random,100,100,0.0653,0.0253,5.3423,197,60.0,0.056737
2026-02-28 14:45:56,delta,random,200,100,0.1999,0.0369,3.6944,882,100.0,0.023322
2026-02-28 14:45:58,delta,random,300,100,0.426,0.0697,2.8474,1917,100.0,0.014944
2026-02-28 14:46:02,delta,random,500,100,1.1632,0.126,3.86,5329,100.0,0.008525
2026-02-28 14:46:08,delta,random,800,100,2.2144,0.1576,4.172,9925,100.0,0.00666
2026-02-28 14:46:15,delta,random,1000,100,2.2326,0.1568,4.172,9925,100.0,0.00666
2026-02-28 14:46:21,delta,random,1500,100,2.263,0.1593,4.172,9925,100.0,0.00666
2026-02-28 14:46:28,delta,random,2000,100,2.2702,0.1576,4.172,9925,100.0,0.00666
2026-02-28 14:46:28,beam,random,100,100,0.092,0.0224,4.1923,255,40.0,0.08414
2026-02-28 14:46:30,beam,random,200,100,0.3613,0.0393,5.0404,651,80.0,0.028168
2026-02-28 14:46:32,beam,random,300,100,1.0771,0.0561,4.0958,1336,80.0,0.017553
2026-02-28 14:46:36,beam,random,500,100,2.2421,0.0638,4.1438,1899,80.0,0.014935
2026-02-28 14:46:39,beam,random,800,100,2.2277,0.0631,4.1438,1899,80.0,0.014935
2026-02-28 14:46:43,beam,random,1000,100,2.2149,0.0631,4.1438,1899,80.0,0.014935
2026-02-28 14:46:47,beam,random,1500,100,2.2463,0.0642,4.1438,1899,80.0,0.014935
2026-02-28 14:46:50,beam,random,2000,100,2.2381,0.0632,4.1438,1899,80.0,0.014935
2026-02-28 14:46:51,spars,random,100,100,0.1533,0.0215,4.9923,66,80.0,0.060318
2026-02-28 14:46:52,spars,random,200,100,0.6329,0.0257,5.1917,116,100.0,0.065898
2026-02-28 14:46:54,spars,random,300,100,1.2333,0.0327,4.659,166,80.0,0.04812
2026-02-28 14:46:58,spars,random,500,100,2.85,0.0408,5.7341,261,100.0,0.031504
2026-02-28 14:47:06,spars,random,800,100,6.1559,0.0521,5.4893,419,100.0,0.022616
2026-02-28 14:47:17,spars,random,1000,100,9.3948,0.0709,4.9288,546,100.0,0.016578
2026-02-28 14:47:38,spars,random,1500,100,19.3133,0.0815,4.3737,832,100.0,0.012919
2026-02-28 14:48:12,spars,random,2000,100,31.5462,0.1005,2.7513,1102,100.0,0.012086
2026-02-28 14:48:13,gsrm,random,100,100,0.6942,0.0161,4.5479,1170,100.0,0.007742
2026-02-28 14:48:14,gsrm,random,200,100,0.7877,0.0187,4.6641,1403,100.0,0.006533
2026-02-28 14:48:16,gsrm,random,300,100,1.0621,0.0205,4.2273,1583,100.0,0.006173
2026-02-28 14:48:18,gsrm,random,500,100,1.537,0.0198,4.2607,1564,100.0,0.006023
2026-02-28 14:48:21,gsrm,random,800,100,2.1994,0.0194,4.2906,1511,100.0,0.006156
2026-02-28 14:48:24,gsrm,random,1000,100,2.6444,0.0193,4.2149,1487,100.0,0.006198
2026-02-28 14:48:28,gsrm,random,1500,100,3.7715,0.0193,4.2703,1494,100.0,0.006132
2026-02-28 14:48:34,gsrm,random,2000,100,4.9807,0.0192,4.3106,1492,100.0,0.006124
2026-02-28 14:48:34,delta,maze,100,100,0.0335,0.0,0.0,18,0.0,0.0
2026-02-28 14:48:34,delta,maze,200,100,0.1245,0.0,0.0,201,0.0,0.0
2026-02-28 14:48:36,delta,maze,300,100,0.2681,0.0751,18.1372,906,80.0,0.05691
2026-02-28 14:48:40,delta,maze,500,100,0.6987,0.1298,23.6411,2592,100.0,0.036111
2026-02-28 14:48:44,delta,maze,800,100,0.708,0.1308,23.6411,2592,100.0,0.036111
2026-02-28 14:48:47,delta,maze,1000,100,0.7088,0.1289,23.6411,2592,100.0,0.036111
2026-02-28 14:48:51,delta,maze,1500,100,0.6996,0.1303,23.6411,2592,100.0,0.036111
2026-02-28 14:48:55,delta,maze,2000,100,0.6952,0.1293,23.6411,2592,100.0,0.036111
2026-02-28 14:48:55,beam,maze,100,100,0.0666,0.0,0.0,41,0.0,0.266244
2026-02-28 14:48:56,beam,maze,200,100,0.2784,0.0,0.0,204,0.0,0.115623
2026-02-28 14:48:58,beam,maze,300,100,0.6761,0.0628,21.6561,820,100.0,0.068602
2026-02-28 14:49:00,beam,maze,500,100,1.0099,0.0634,21.625,1027,100.0,0.06162
2026-02-28 14:49:03,beam,maze,800,100,1.0278,0.0629,21.625,1027,100.0,0.06162
2026-02-28 14:49:06,beam,maze,1000,100,1.0016,0.0636,21.625,1027,100.0,0.06162
2026-02-28 14:49:08,beam,maze,1500,100,0.9947,0.0627,21.625,1027,100.0,0.06162
2026-02-28 14:49:11,beam,maze,2000,100,1.0245,0.0647,21.625,1027,100.0,0.06162
2026-02-28 14:49:11,spars,maze,100,100,0.0187,0.0,0.0,12,0.0,0.025861
2026-02-28 14:49:12,spars,maze,200,100,0.0649,0.0,0.0,37,0.0,0.0
2026-02-28 14:49:12,spars,maze,300,100,0.1183,0.0,0.0,92,0.0,0.019721
2026-02-28 14:49:13,spars,maze,500,100,0.2816,0.0,0.0,148,0.0,0.0
2026-02-28 14:49:15,spars,maze,800,100,0.6351,0.0597,8.7648,234,40.0,0.073651
2026-02-28 14:49:17,spars,maze,1000,100,0.9231,0.0656,14.5697,268,60.0,0.049298
2026-02-28 14:49:20,spars,maze,1500,100,1.6839,0.0523,9.2679,341,80.0,0.045287
2026-02-28 14:49:25,spars,maze,2000,100,2.4561,0.0739,18.1101,413,100.0,0.081192
2026-02-28 14:49:26,gsrm,maze,100,100,0.7137,0.0263,15.8304,1610,100.0,0.021378
2026-02-28 14:49:28,gsrm,maze,200,100,1.1401,0.0314,15.5363,2072,100.0,0.01713
2026-02-28 14:49:30,gsrm,maze,300,100,1.5445,0.0324,15.5753,2175,100.0,0.016562
2026-02-28 14:49:34,gsrm,maze,500,100,2.2509,0.0343,15.6471,2271,100.0,0.015953
2026-02-28 14:49:38,gsrm,maze,800,100,3.3364,0.0338,15.5562,2209,100.0,0.016209
2026-02-28 14:49:43,gsrm,maze,1000,100,4.0714,0.0341,15.5066,2232,100.0,0.01601
2026-02-28 14:49:49,gsrm,maze,1500,100,5.7899,0.0338,15.58,2172,100.0,0.016449
2026-02-28 14:49:58,gsrm,maze,2000,100,7.5775,0.034,15.6264,2179,100.0,0.016455
2026-02-28 14:49:58,delta,indoor,100,100,0.0312,0.0,0.0,34,0.0,0.28733
2026-02-28 14:49:59,delta,indoor,200,100,0.1156,0.0382,3.903,346,80.0,0.076062
