timestamp,algorithm,environment,num_samples,seed,generation_time,actual_nodes_count,edges_count,path_length,path_nodes_count,search_time,path_success,dispersion,node_utilization,clearance
2026-02-26 14:44:19,delta,random,100,100,0.05732107162475586,87,197,5.471781061136541,5.444444444444445,0.03284372223748101,90.0,2.1858,0.2414,0.1534
2026-02-26 14:44:22,delta,random,100,101,0.06607627868652344,88,237,5.2799660153721035,5.125,0.03249937295913696,80.0,2.3326,0.3523,0.1669
2026-02-26 14:44:25,delta,random,100,102,0.059470176696777344,86,215,4.406566635737245,4.625,0.03191167116165161,80.0,1.8002,0.2558,0.1816
2026-02-26 14:44:28,delta,random,100,103,0.059543609619140625,93,226,5.853453806134167,6.777777777777778,0.036046875847710505,90.0,1.4338,0.2366,0.1681
2026-02-26 14:44:32,delta,random,100,104,0.06189250946044922,91,235,5.636639832487307,6.0,0.03526965777079264,90.0,1.8031,0.3077,0.1806
2026-02-26 14:44:38,delta,random,200,100,0.2265474796295166,194,882,5.033695900362503,5.6,0.0625253438949585,100.0,0.9231,0.1804,0.167
2026-02-26 14:44:44,delta,random,200,101,0.2306079864501953,192,898,4.678500892503767,5.333333333333333,0.06166320376925998,90.0,1.2568,0.1823,0.1722
2026-02-26 14:44:51,delta,random,200,102,0.21913409233093262,195,866,4.973120298708686,5.3,0.06300601959228516,100.0,0.9241,0.1949,0.1687
2026-02-26 14:44:57,delta,random,200,103,0.22403192520141602,195,915,5.116971630981096,5.8,0.06281511783599854,100.0,0.871,0.1385,0.1658
2026-02-26 14:45:03,delta,random,200,104,0.2544105052947998,195,888,4.871183492151467,5.555555555555555,0.06625978151957194,90.0,0.7919,0.1538,0.1661
2026-02-26 14:45:13,delta,random,300,100,0.48396754264831543,298,1917,4.92350605585815,5.6,0.09244303703308106,100.0,0.6194,0.1242,0.1566
2026-02-26 14:45:22,delta,random,300,101,0.4868180751800537,297,1938,4.887772116267981,5.8,0.09073390960693359,100.0,0.5695,0.1414,0.1592
2026-02-26 14:45:31,delta,random,300,102,0.4889194965362549,297,1927,4.951196081833544,5.5,0.09082653522491455,100.0,0.568,0.1616,0.1586
2026-02-26 14:45:41,delta,random,300,103,0.47742176055908203,298,1927,4.895412558807431,5.8,0.09119837284088135,100.0,0.5715,0.1577,0.1615
2026-02-26 14:45:50,delta,random,300,104,0.4954695701599121,295,1999,4.9920097285516345,6.2,0.09149162769317627,100.0,0.6465,0.1288,0.1683
