timestamp,algorithm,environment,num_samples,seed,generation_time,search_time,path_length,edges_count,path_success_rate,spatial_coverage
2026-02-28 15:03:07,delta,random,100,100,0.0638,0.0242,5.3423,197,60.0,0.056737
2026-02-28 15:03:08,delta,random,200,100,0.196,0.0361,3.6944,882,100.0,0.023322
2026-02-28 15:03:11,delta,random,300,100,0.4164,0.0673,2.8474,1917,100.0,0.014944
2026-02-28 15:03:15,delta,random,500,100,1.1368,0.1233,3.86,5329,100.0,0.008525
2026-02-28 15:03:21,delta,random,800,100,2.2067,0.1538,4.172,9925,100.0,0.00666
2026-02-28 15:03:27,delta,random,1000,100,2.2264,0.1561,4.172,9925,100.0,0.00666
2026-02-28 15:03:34,delta,random,1500,100,2.2289,0.1555,4.172,9925,100.0,0.00666
2026-02-28 15:03:40,delta,random,2000,100,2.2102,0.155,4.172,9925,100.0,0.00666
2026-02-28 15:03:40,beam,random,100,100,0.0935,0.0221,4.1923,255,40.0,0.08414
2026-02-28 15:03:41,beam,random,200,100,0.3524,0.0377,5.0404,651,80.0,0.028168
2026-02-28 15:03:44,beam,random,300,100,1.0732,0.0545,4.0958,1336,80.0,0.017553
2026-02-28 15:03:48,beam,random,500,100,2.2618,0.0632,4.1438,1899,80.0,0.014935
2026-02-28 15:03:51,beam,random,800,100,2.2272,0.0621,4.1438,1899,80.0,0.014935
2026-02-28 15:03:55,beam,random,1000,100,2.236,0.063,4.1438,1899,80.0,0.014935
2026-02-28 15:03:59,beam,random,1500,100,2.2477,0.0622,4.1438,1899,80.0,0.014935
2026-02-28 15:04:02,beam,random,2000,100,2.2295,0.0639,4.1438,1899,80.0,0.014935
2026-02-28 15:04:03,spars,random,100,100,0.1515,0.0214,4.9923,66,80.0,0.060318
2026-02-28 15:04:04,spars,random,200,100,0.6229,0.0253,5.1917,116,100.0,0.065898
2026-02-28 15:04:06,spars,random,300,100,1.2099,0.0319,4.659,166,80.0,0.04812
2026-02-28 15:04:10,spars,random,500,100,2.7328,0.0395,5.7341,261,100.0,0.031504
2026-02-28 15:04:17,spars,random,800,100,5.9901,0.0515,5.4893,419,100.0,0.022616
2026-02-28 15:04:28,spars,random,1000,100,9.1588,0.0671,4.9288,546,100.0,0.016578
2026-02-28 15:04:48,spars,random,1500,100,18.7817,0.0802,4.3737,832,100.0,0.012919
2026-02-28 15:05:22,spars,random,2000,100,30.9927,0.099,2.7513,1102,100.0,0.012086
2026-02-28 15:05:23,gsrm,random,100,100,0.633,0.016,4.5479,1170,100.0,0.007742
2026-02-28 15:05:24,gsrm,random,200,100,0.7883,0.0184,4.6641,1403,100.0,0.006533
2026-02-28 15:05:26,gsrm,random,300,100,1.062,0.0202,4.2273,1583,100.0,0.006173
2026-02-28 15:05:28,gsrm,random,500,100,1.5376,0.0197,4.2607,1564,100.0,0.006023
2026-02-28 15:05:31,gsrm,random,800,100,2.1987,0.0193,4.2906,1511,100.0,0.006156
2026-02-28 15:05:34,gsrm,random,1000,100,2.6398,0.0196,4.2149,1487,100.0,0.006198
2026-02-28 15:05:38,gsrm,random,1500,100,3.7755,0.0195,4.2703,1494,100.0,0.006132
2026-02-28 15:05:44,gsrm,random,2000,100,4.9157,0.0196,4.3106,1492,100.0,0.006124
2026-02-28 15:05:44,delta,maze,100,100,0.0334,0.0,0.0,18,0.0,0.0
2026-02-28 15:05:44,delta,maze,200,100,0.1221,0.0,0.0,201,0.0,0.0
2026-02-28 15:05:46,delta,maze,300,100,0.2679,0.0746,18.1372,906,80.0,0.05691
2026-02-28 15:05:50,delta,maze,500,100,0.6895,0.1273,23.6411,2592,100.0,0.036111
2026-02-28 15:05:53,delta,maze,800,100,0.6883,0.1276,23.6411,2592,100.0,0.036111
2026-02-28 15:05:57,delta,maze,1000,100,0.6887,0.1272,23.6411,2592,100.0,0.036111
2026-02-28 15:06:00,delta,maze,1500,100,0.6855,0.1264,23.6411,2592,100.0,0.036111
2026-02-28 15:06:04,delta,maze,2000,100,0.6917,0.1255,23.6411,2592,100.0,0.036111
2026-02-28 15:06:04,beam,maze,100,100,0.0664,0.0,0.0,41,0.0,0.266244
2026-02-28 15:06:05,beam,maze,200,100,0.279,0.0,0.0,204,0.0,0.115623
2026-02-28 15:06:07,beam,maze,300,100,0.6808,0.062,21.6561,820,100.0,0.068602
2026-02-28 15:06:10,beam,maze,500,100,1.0135,0.0628,21.625,1027,100.0,0.06162
2026-02-28 15:06:12,beam,maze,800,100,1.0308,0.0617,21.625,1027,100.0,0.06162
2026-02-28 15:06:15,beam,maze,1000,100,1.0115,0.0621,21.625,1027,100.0,0.06162
2026-02-28 15:06:18,beam,maze,1500,100,1.012,0.0631,21.625,1027,100.0,0.06162
2026-02-28 15:06:20,beam,maze,2000,100,1.0044,0.0621,21.625,1027,100.0,0.06162
2026-02-28 15:06:20,spars,maze,100,100,0.0185,0.0,0.0,12,0.0,0.025861
2026-02-28 15:06:21,spars,maze,200,100,0.0622,0.0,0.0,37,0.0,0.0
2026-02-28 15:06:22,spars,maze,300,100,0.1139,0.0,0.0,92,0.0,0.019721
2026-02-28 15:06:23,spars,maze,500,100,0.2722,0.0,0.0,148,0.0,0.0
2026-02-28 15:06:24,spars,maze,800,100,0.6205,0.0578,8.7648,234,40.0,0.073651
2026-02-28 15:06:26,spars,maze,1000,100,0.8849,0.0615,14.5697,268,60.0,0.049298
2026-02-28 15:06:29,spars,maze,1500,100,1.6137,0.0503,9.2679,341,80.0,0.045287
2026-02-28 15:06:34,spars,maze,2000,100,2.3656,0.0708,18.1101,413,100.0,0.081192
2026-02-28 15:06:35,gsrm,maze,100,100,0.7322,0.0267,15.8304,1610,100.0,0.021378
2026-02-28 15:06:37,gsrm,maze,200,100,1.1819,0.0313,15.5363,2072,100.0,0.01713
2026-02-28 15:06:39,gsrm,maze,300,100,1.5919,0.0324,15.5753,2175,100.0,0.016562
2026-02-28 15:06:42,gsrm,maze,500,100,2.2057,0.0343,15.6471,2271,100.0,0.015953
2026-02-28 15:06:47,gsrm,maze,800,100,3.2389,0.0329,15.5562,2209,100.0,0.016209
2026-02-28 15:06:51,gsrm,maze,1000,100,3.9823,0.0337,15.5066,2232,100.0,0.01601
2026-02-28 15:06:58,gsrm,maze,1500,100,5.6894,0.0337,15.58,2172,100.0,0.016449
2026-02-28 15:07:06,gsrm,maze,2000,100,7.4734,0.0332,15.6264,2179,100.0,0.016455
2026-02-28 15:07:06,delta,indoor,100,100,0.0306,0.0,0.0,34,0.0,0.28733
2026-02-28 15:07:07,delta,indoor,200,100,0.114,0.0374,3.903,346,80.0,0.076062
2026-02-28 15:07:10,delta,indoor,300,100,0.253,0.1025,9.507,1513,100.0,0.034235
2026-02-28 15:07:15,delta,indoor,500,100,0.6203,0.1602,9.5124,3678,100.0,0.017269
2026-02-28 15:07:19,delta,indoor,800,100,0.6183,0.1605,9.5124,3678,100.0,0.017269
2026-02-28 15:07:24,delta,indoor,1000,100,0.6115,0.1588,9.5124,3678,100.0,0.017269
2026-02-28 15:07:28,delta,indoor,1500,100,0.6183,0.1597,9.5124,3678,100.0,0.017269
2026-02-28 15:07:33,delta,indoor,2000,100,0.6229,0.1615,9.5124,3678,100.0,0.017269
2026-02-28 15:07:34,beam,indoor,100,100,0.1157,0.0312,10.2078,282,100.0,0.147575
2026-02-28 15:07:35,beam,indoor,200,100,0.553,0.0312,8.2342,879,100.0,0.046644
2026-02-28 15:07:37,beam,indoor,300,100,0.8358,0.03,8.2787,1260,100.0,0.039337
2026-02-28 15:07:38,beam,indoor,500,100,0.8355,0.0298,8.2787,1260,100.0,0.039337
2026-02-28 15:07:40,beam,indoor,800,100,0.8311,0.0299,8.2787,1260,100.0,0.039337
2026-02-28 15:07:41,beam,indoor,1000,100,0.8253,0.0299,8.2787,1260,100.0,0.039337
2026-02-28 15:07:43,beam,indoor,1500,100,0.824,0.0297,8.2787,1260,100.0,0.039337
2026-02-28 15:07:45,beam,indoor,2000,100,0.8234,0.0297,8.2787,1260,100.0,0.039337
2026-02-28 15:07:45,spars,indoor,100,100,0.0514,0.0,0.0,16,0.0,0.064565
2026-02-28 15:07:46,spars,indoor,200,100,0.1834,0.0,0.0,59,0.0,0.045809
2026-02-28 15:07:47,spars,indoor,300,100,0.3526,0.0303,2.1682,98,40.0,0.091929
2026-02-28 15:07:49,spars,indoor,500,100,0.85,0.0418,8.431,145,100.0,0.072378
2026-02-28 15:07:51,spars,indoor,800,100,1.6976,0.048,10.5061,192,100.0,0.070126
2026-02-28 15:07:55,spars,indoor,1000,100,2.3422,0.057,9.513,233,100.0,0.062933
2026-02-28 15:08:01,spars,indoor,1500,100,4.1462,0.0623,10.1649,308,100.0,0.049242
2026-02-28 15:08:08,spars,indoor,2000,100,6.1532,0.0637,8.5725,387,100.0,0.039889
2026-02-28 15:08:10,gsrm,indoor,100,100,0.8654,0.0508,9.1686,2468,100.0,0.007284
2026-02-28 15:08:13,gsrm,indoor,200,100,1.3997,0.0626,9.1046,3112,100.0,0.005888
2026-02-28 15:08:16,gsrm,indoor,300,100,1.8542,0.0647,9.0487,3282,100.0,0.005621
2026-02-28 15:08:20,gsrm,indoor,500,100,2.4663,0.0651,13.4154,3132,100.0,0.006971
2026-02-28 15:08:25,gsrm,indoor,800,100,3.5873,0.0612,9.1858,3039,100.0,0.005943
2026-02-28 15:08:31,gsrm,indoor,1000,100,4.3419,0.0615,9.0474,3029,100.0,0.005996
2026-02-28 15:08:39,gsrm,indoor,1500,100,6.2066,0.0602,9.0438,3013,100.0,0.00607
2026-02-28 15:08:48,gsrm,indoor,2000,100,8.0508,0.0616,9.1096,2956,100.0,0.006151
2026-02-28 15:08:49,delta,four_rooms,100,100,0.0986,0.0257,7.4591,347,100.0,0.085444
2026-02-28 15:08:50,delta,four_rooms,200,100,0.098,0.0255,7.4591,347,100.0,0.085444
2026-02-28 15:08:50,delta,four_rooms,300,100,0.0971,0.0253,7.4591,347,100.0,0.085444
2026-02-28 15:08:51,delta,four_rooms,500,100,0.0971,0.0254,7.4591,347,100.0,0.085444
2026-02-28 15:08:52,delta,four_rooms,800,100,0.0972,0.0252,7.4591,347,100.0,0.085444
2026-02-28 15:08:53,delta,four_rooms,1000,100,0.0972,0.0249,7.4591,347,100.0,0.085444
2026-02-28 15:08:54,delta,four_rooms,1500,100,0.0977,0.0254,7.4591,347,100.0,0.085444
2026-02-28 15:08:55,delta,four_rooms,2000,100,0.0979,0.0258,7.4591,347,100.0,0.085444
2026-02-28 15:08:55,beam,four_rooms,100,100,0.1198,0.0192,9.8259,182,100.0,0.101987
2026-02-28 15:08:56,beam,four_rooms,200,100,0.1183,0.0193,9.8259,182,100.0,0.101987
2026-02-28 15:08:56,beam,four_rooms,300,100,0.1187,0.0193,9.8259,182,100.0,0.101987
2026-02-28 15:08:57,beam,four_rooms,500,100,0.1187,0.0192,9.8259,182,100.0,0.101987
2026-02-28 15:08:57,beam,four_rooms,800,100,0.1184,0.0193,9.8259,182,100.0,0.101987
2026-02-28 15:08:58,beam,four_rooms,1000,100,0.1189,0.0195,9.8259,182,100.0,0.101987
2026-02-28 15:08:58,beam,four_rooms,1500,100,0.1182,0.0195,9.8259,182,100.0,0.101987
2026-02-28 15:08:59,beam,four_rooms,2000,100,0.1187,0.0193,9.8259,182,100.0,0.101987
2026-02-28 15:08:59,spars,four_rooms,100,100,0.0599,0.0,0.0,19,0.0,0.245768
2026-02-28 15:09:00,spars,four_rooms,200,100,0.1737,0.0123,7.2029,30,100.0,0.222601
2026-02-28 15:09:00,spars,four_rooms,300,100,0.3109,0.0178,8.2804,55,100.0,0.148177
2026-02-28 15:09:01,spars,four_rooms,500,100,0.6889,0.0145,8.157,71,100.0,0.15444
2026-02-28 15:09:03,spars,four_rooms,800,100,1.3183,0.0188,5.924,84,100.0,0.181764
2026-02-28 15:09:05,spars,four_rooms,1000,100,1.7549,0.0206,10.718,92,100.0,0.154347
2026-02-28 15:09:09,spars,four_rooms,1500,100,3.4019,0.0238,7.821,159,100.0,0.12574
2026-02-28 15:09:15,spars,four_rooms,2000,100,5.2236,0.0287,8.5431,206,100.0,0.115091
2026-02-28 15:09:16,gsrm,four_rooms,100,100,0.5339,0.004,2.4767,222,100.0,0.028702
2026-02-28 15:09:17,gsrm,four_rooms,200,100,0.971,0.0049,2.5316,288,100.0,0.024708
2026-02-28 15:09:18,gsrm,four_rooms,300,100,1.2839,0.0043,2.5275,268,100.0,0.026088
2026-02-28 15:09:20,gsrm,four_rooms,500,100,1.9853,0.0043,2.583,255,100.0,0.02631
2026-02-28 15:09:23,gsrm,four_rooms,800,100,3.0865,0.0043,2.5766,259,100.0,0.025784
2026-02-28 15:09:27,gsrm,four_rooms,1000,100,3.7911,0.0045,2.5473,273,100.0,0.024952
2026-02-28 15:09:33,gsrm,four_rooms,1500,100,5.5996,0.0045,2.494,275,100.0,0.024952
2026-02-28 15:09:41,gsrm,four_rooms,2000,100,7.5125,0.0045,2.494,279,100.0,0.024792
