timestamp,algorithm,environment,num_samples,seed,generation_time,search_time,path_length,edges_count,path_success_rate,spatial_coverage
2026-02-28 15:40:25,delta,random,100,100,0.0616,0.0239,5.3423,197,60.0,0.056737
2026-02-28 15:40:26,delta,random,200,100,0.1917,0.0359,3.6944,882,100.0,0.023322
2026-02-28 15:40:28,delta,random,300,100,0.4181,0.0664,2.8474,1917,100.0,0.014944
2026-02-28 15:40:32,delta,random,500,100,1.1268,0.122,3.86,5329,100.0,0.008525
2026-02-28 15:40:38,delta,random,800,100,2.1573,0.1539,4.172,9925,100.0,0.00666
2026-02-28 15:40:44,delta,random,1000,100,2.1569,0.151,4.172,9925,100.0,0.00666
2026-02-28 15:40:45,beam,random,100,100,0.0908,0.022,4.1923,255,40.0,0.08414
2026-02-28 15:40:46,beam,random,200,100,0.3525,0.0378,5.0404,651,80.0,0.028168
2026-02-28 15:40:48,beam,random,300,100,1.0685,0.0551,4.0958,1336,80.0,0.017553
2026-02-28 15:40:52,beam,random,500,100,2.2158,0.0619,4.1438,1899,80.0,0.014935
2026-02-28 15:40:56,beam,random,800,100,2.2004,0.0621,4.1438,1899,80.0,0.014935
2026-02-28 15:40:59,beam,random,1000,100,2.1871,0.0612,4.1438,1899,80.0,0.014935
2026-02-28 15:41:00,spars,random,100,100,0.1471,0.0207,4.9923,66,80.0,0.060318
2026-02-28 15:41:01,spars,random,200,100,0.6069,0.0244,5.1917,116,100.0,0.065898
2026-02-28 15:41:03,spars,random,300,100,1.1897,0.031,4.659,166,80.0,0.04812
2026-02-28 15:41:07,spars,random,500,100,2.6975,0.0388,5.7341,261,100.0,0.031504
2026-02-28 15:41:14,spars,random,800,100,5.9143,0.0507,5.4893,419,100.0,0.022616
2026-02-28 15:41:24,spars,random,1000,100,8.968,0.0659,4.9288,546,100.0,0.016578
2026-02-28 15:41:28,gsrm,random,100,100,0.6398,0.1167,4.5292,1170,100.0,0.007975
2026-02-28 15:41:32,gsrm,random,200,100,0.7825,0.1352,4.8192,1403,100.0,0.006834
2026-02-28 15:41:37,gsrm,random,300,100,1.0243,0.152,4.9359,1583,100.0,0.006308
2026-02-28 15:41:43,gsrm,random,500,100,1.484,0.1479,4.7601,1564,100.0,0.006345
2026-02-28 15:41:48,gsrm,random,800,100,2.1581,0.1447,4.785,1511,100.0,0.006505
2026-02-28 15:41:55,gsrm,random,1000,100,2.6255,0.1446,4.864,1487,100.0,0.00652
2026-02-28 15:41:55,delta,maze,100,100,0.0327,0.0,0.0,18,0.0,0.0
2026-02-28 15:41:55,delta,maze,200,100,0.1205,0.0,0.0,201,0.0,0.0
2026-02-28 15:41:57,delta,maze,300,100,0.2647,0.0736,18.1372,906,80.0,0.05691
2026-02-28 15:42:01,delta,maze,500,100,0.6859,0.1256,23.6411,2592,100.0,0.036111
2026-02-28 15:42:04,delta,maze,800,100,0.683,0.1257,23.6411,2592,100.0,0.036111
2026-02-28 15:42:08,delta,maze,1000,100,0.6822,0.1248,23.6411,2592,100.0,0.036111
2026-02-28 15:42:08,beam,maze,100,100,0.0647,0.0,0.0,41,0.0,0.266244
2026-02-28 15:42:09,beam,maze,200,100,0.2766,0.0,0.0,204,0.0,0.115623
2026-02-28 15:42:11,beam,maze,300,100,0.6651,0.0616,21.6561,820,100.0,0.068602
2026-02-28 15:42:13,beam,maze,500,100,1.0068,0.0605,21.625,1027,100.0,0.06162
2026-02-28 15:42:16,beam,maze,800,100,0.9818,0.0614,21.625,1027,100.0,0.06162
2026-02-28 15:42:18,beam,maze,1000,100,0.9726,0.0606,21.625,1027,100.0,0.06162
2026-02-28 15:42:19,spars,maze,100,100,0.0179,0.0,0.0,12,0.0,0.025861
2026-02-28 15:42:19,spars,maze,200,100,0.0606,0.0,0.0,37,0.0,0.0
2026-02-28 15:42:20,spars,maze,300,100,0.1114,0.0,0.0,92,0.0,0.019721
2026-02-28 15:42:21,spars,maze,500,100,0.2689,0.0,0.0,148,0.0,0.0
2026-02-28 15:42:23,spars,maze,800,100,0.6116,0.0567,8.7648,234,40.0,0.073651
2026-02-28 15:42:25,spars,maze,1000,100,0.8798,0.0623,14.5697,268,60.0,0.049298
2026-02-28 15:42:31,gsrm,maze,100,100,0.7111,0.2151,24.4231,1610,100.0,0.029869
2026-02-28 15:42:39,gsrm,maze,200,100,1.1521,0.2445,23.6269,2072,100.0,0.023943
2026-02-28 15:42:48,gsrm,maze,300,100,1.5198,0.2525,23.8178,2175,100.0,0.023009
2026-02-28 15:42:57,gsrm,maze,500,100,2.2183,0.259,23.85,2271,100.0,0.022406
2026-02-28 15:43:08,gsrm,maze,800,100,3.3121,0.2529,23.6494,2209,100.0,0.022744
2026-02-28 15:43:19,gsrm,maze,1000,100,3.9653,0.2641,23.6338,2232,100.0,0.02243
2026-02-28 15:43:19,delta,indoor,100,100,0.03,0.0,0.0,34,0.0,0.28733
2026-02-28 15:43:20,delta,indoor,200,100,0.1102,0.037,3.903,346,80.0,0.076062
2026-02-28 15:43:23,delta,indoor,300,100,0.2501,0.1023,9.507,1513,100.0,0.034235
2026-02-28 15:43:27,delta,indoor,500,100,0.6069,0.1587,9.5124,3678,100.0,0.017269
2026-02-28 15:43:32,delta,indoor,800,100,0.6048,0.1585,9.5124,3678,100.0,0.017269
