timestamp,algorithm,environment,num_samples,seed,generation_time,actual_nodes_count,edges_count,path_length,path_nodes_count,search_time,path_success,dispersion,node_utilization,clearance
2026-02-26 14:08:01,delta,random,100,100,0.07617020606994629,87,197,5.471781061136541,5.444444444444445,0.03374457359313965,90.0,2.1858,0.2414,0.1534
2026-02-26 14:08:05,delta,random,100,101,0.06779980659484863,88,237,5.2799660153721035,5.125,0.033501654863357544,80.0,2.3326,0.3523,0.1669
2026-02-26 14:08:08,delta,random,100,102,0.06100797653198242,86,215,4.406566635737245,4.625,0.03278622031211853,80.0,1.8002,0.2558,0.1816
2026-02-26 14:08:11,delta,random,100,103,0.060886383056640625,93,226,5.853453806134167,6.777777777777778,0.03705957200792101,90.0,1.4338,0.2366,0.1681
2026-02-26 14:08:15,delta,random,100,104,0.06331896781921387,91,235,5.636639832487307,6.0,0.03647836049397787,90.0,1.8031,0.3077,0.1806
2026-02-26 14:08:21,delta,random,200,100,0.23197340965270996,194,882,5.033695900362503,5.6,0.06455111503601074,100.0,0.9231,0.1804,0.167
2026-02-26 14:08:28,delta,random,200,101,0.23715758323669434,192,898,4.678500892503767,5.333333333333333,0.06363699171278211,90.0,1.2568,0.1823,0.1722
2026-02-26 14:08:34,delta,random,200,102,0.22535419464111328,195,866,4.973120298708686,5.3,0.06479542255401612,100.0,0.9241,0.1949,0.1687
2026-02-26 14:08:41,delta,random,200,103,0.23038315773010254,195,915,5.116971630981096,5.8,0.06475880146026611,100.0,0.871,0.1385,0.1658
2026-02-26 14:08:47,delta,random,200,104,0.23065853118896484,195,888,4.871183492151467,5.555555555555555,0.06571722030639648,90.0,0.7919,0.1538,0.1661
2026-02-26 14:08:57,delta,random,300,100,0.4958512783050537,298,1917,4.92350605585815,5.6,0.09484539031982422,100.0,0.6194,0.1242,0.1566
2026-02-26 14:09:07,delta,random,300,101,0.4988594055175781,297,1938,4.887772116267981,5.8,0.09341971874237061,100.0,0.5695,0.1414,0.1592
2026-02-26 14:09:16,delta,random,300,102,0.5004134178161621,297,1927,4.951196081833544,5.5,0.09308457374572754,100.0,0.568,0.1616,0.1586
2026-02-26 14:09:26,delta,random,300,103,0.4889349937438965,298,1927,4.895412558807431,5.8,0.09394733905792237,100.0,0.5715,0.1577,0.1615
2026-02-26 14:09:36,delta,random,300,104,0.5536704063415527,295,1999,4.9920097285516345,6.2,0.0943183183670044,100.0,0.6465,0.1288,0.1683
2026-02-26 14:09:52,delta,random,500,100,1.364039421081543,499,5329,4.884057294336696,5.3,0.15233566761016845,100.0,0.3633,0.0822,0.1569
2026-02-26 14:10:08,delta,random,500,101,1.3382608890533447,500,5164,4.854661138290069,5.7,0.1518580436706543,100.0,0.4556,0.066,0.1508
2026-02-26 14:10:24,delta,random,500,102,1.3324272632598877,498,5175,4.8877907917653465,5.5,0.15219564437866212,100.0,0.3494,0.0944,0.1538
2026-02-26 14:10:41,delta,random,500,103,1.324281930923462,498,5145,4.8694065118818,5.7,0.15197341442108153,100.0,0.3342,0.1165,0.1538
2026-02-26 14:10:57,delta,random,500,104,1.3498172760009766,499,5200,4.892871121816891,5.7,0.1520761013031006,100.0,0.34,0.0922,0.1552
2026-02-26 14:11:20,delta,random,800,100,2.598615884780884,695,9925,4.840386092992664,5.9,0.2101841926574707,100.0,0.2307,0.0705,0.1494
2026-02-26 14:11:43,delta,random,800,101,2.7832412719726562,718,10531,4.8636865374564735,5.6,0.21581335067749025,100.0,0.2895,0.085,0.1479
2026-02-26 14:12:04,delta,random,800,102,2.1274309158325195,626,8267,4.857419469923713,5.4,0.1892005681991577,100.0,0.3233,0.0703,0.1527
2026-02-26 14:12:26,delta,random,800,103,2.3441059589385986,660,8907,4.856627722122482,5.6,0.1995176315307617,100.0,0.2796,0.0758,0.1519
2026-02-26 14:12:48,delta,random,800,104,2.522974729537964,686,9552,4.8398952062837335,5.9,0.20701744556427001,100.0,0.263,0.0685,0.1487
2026-02-26 14:13:12,delta,random,1000,100,2.6030044555664062,695,9925,4.840386092992664,5.9,0.21066324710845946,100.0,0.2307,0.0705,0.1494
2026-02-26 14:13:35,delta,random,1000,101,2.8029673099517822,718,10531,4.8636865374564735,5.6,0.21682417392730713,100.0,0.2895,0.085,0.1479
2026-02-26 14:13:55,delta,random,1000,102,2.1335740089416504,626,8267,4.857419469923713,5.4,0.1894087314605713,100.0,0.3233,0.0703,0.1527
2026-02-26 14:14:18,delta,random,1000,103,2.351856231689453,660,8907,4.856627722122482,5.6,0.2013179302215576,100.0,0.2796,0.0758,0.1519
2026-02-26 14:14:40,delta,random,1000,104,2.5263097286224365,686,9552,4.8398952062837335,5.9,0.2076462984085083,100.0,0.263,0.0685,0.1487
2026-02-26 14:15:04,delta,random,1500,100,2.609569549560547,695,9925,4.840386092992664,5.9,0.2122112035751343,100.0,0.2307,0.0705,0.1494
2026-02-26 14:15:27,delta,random,1500,101,2.7992725372314453,718,10531,4.8636865374564735,5.6,0.21647272109985352,100.0,0.2895,0.085,0.1479
2026-02-26 14:15:47,delta,random,1500,102,2.138570785522461,626,8267,4.857419469923713,5.4,0.18916358947753906,100.0,0.3233,0.0703,0.1527
2026-02-26 14:16:09,delta,random,1500,103,2.3524060249328613,660,8907,4.856627722122482,5.6,0.20131990909576417,100.0,0.2796,0.0758,0.1519
2026-02-26 14:16:32,delta,random,1500,104,2.5321285724639893,686,9552,4.8398952062837335,5.9,0.20784530639648438,100.0,0.263,0.0685,0.1487
2026-02-26 14:16:55,delta,random,2000,100,2.611943483352661,695,9925,4.840386092992664,5.9,0.21262092590332032,100.0,0.2307,0.0705,0.1494
2026-02-26 14:17:19,delta,random,2000,101,2.801442861557007,718,10531,4.8636865374564735,5.6,0.2166139841079712,100.0,0.2895,0.085,0.1479
2026-02-26 14:17:39,delta,random,2000,102,2.139594554901123,626,8267,4.857419469923713,5.4,0.1890272617340088,100.0,0.3233,0.0703,0.1527
2026-02-26 14:18:01,delta,random,2000,103,2.398099184036255,660,8907,4.856627722122482,5.6,0.20170533657073975,100.0,0.2796,0.0758,0.1519
2026-02-26 14:18:24,delta,random,2000,104,2.529869794845581,686,9552,4.8398952062837335,5.9,0.20737507343292236,100.0,0.263,0.0685,0.1487
2026-02-26 14:18:27,beam,random,100,100,0.09917497634887695,92,255,5.456775294956503,7.0,0.030585765838623047,90.0,2.0131,0.2687,0.175
2026-02-26 14:18:29,beam,random,100,101,0.09499669075012207,65,176,5.151285373145308,5.25,0.02269953489303589,80.0,3.543,0.3333,0.1806
2026-02-26 14:18:32,beam,random,100,102,0.09457206726074219,88,222,5.129211684103408,5.0,0.023321181535720825,80.0,3.0059,0.2941,0.1838
2026-02-26 14:18:34,beam,random,100,103,0.09670019149780273,67,201,4.121856700046695,5.166666666666667,0.021281639734903973,60.0,4.7135,0.24,0.1763
2026-02-26 14:18:36,beam,random,100,104,0.10061430931091309,64,194,4.329881120327473,3.6,0.019503307342529298,50.0,3.1332,0.2083,0.1748
2026-02-26 14:18:42,beam,random,200,100,0.3568108081817627,199,651,5.229923638937112,6.5,0.05089914798736572,100.0,0.9576,0.1034,0.1598
2026-02-26 14:18:47,beam,random,200,101,0.346081018447876,200,611,5.105168423233095,5.6,0.05327973365783691,100.0,0.6677,0.1375,0.1528
2026-02-26 14:18:53,beam,random,200,102,0.36934995651245117,200,621,5.219490135416853,6.6,0.050682592391967776,100.0,0.7965,0.1736,0.1546
2026-02-26 14:18:58,beam,random,200,103,0.3667793273925781,200,689,5.131049529084981,6.6,0.05286893844604492,100.0,1.7976,0.1677,0.1549
2026-02-26 14:19:03,beam,random,200,104,0.34798526763916016,199,676,5.232982585645055,5.2,0.04901056289672852,100.0,0.926,0.1905,0.1571
2026-02-26 14:19:12,beam,random,300,100,1.0473167896270752,299,1336,4.946518476219753,6.4,0.0706777572631836,100.0,0.4845,0.0946,0.1497
2026-02-26 14:19:20,beam,random,300,101,1.1224136352539062,300,1374,5.033093391949356,5.5,0.07087478637695313,100.0,0.4072,0.1322,0.1506
2026-02-26 14:19:28,beam,random,300,102,1.0850262641906738,300,1369,4.923646351188049,6.0,0.07293355464935303,100.0,0.4212,0.1169,0.1471
2026-02-26 14:19:36,beam,random,300,103,1.2046089172363281,298,1353,4.983873221390264,6.5,0.07122278213500977,100.0,0.4709,0.1339,0.1484
2026-02-26 14:19:45,beam,random,300,104,1.1815052032470703,300,1364,5.008334316225284,6.1,0.0732349157333374,100.0,0.4655,0.1588,0.153
2026-02-26 14:19:55,beam,random,500,100,2.133629560470581,349,1899,4.97031846524106,5.8,0.08170549869537354,100.0,0.3625,0.1202,0.148
2026-02-26 14:20:05,beam,random,500,101,2.0172505378723145,338,1798,4.902643586087005,6.1,0.07867119312286378,100.0,0.378,0.1423,0.1499
2026-02-26 14:20:16,beam,random,500,102,2.1967077255249023,346,1902,4.921853701766697,5.9,0.083054518699646,100.0,0.4079,0.1057,0.1476
2026-02-26 14:20:26,beam,random,500,103,2.226942300796509,341,1855,4.9931324205847245,6.4,0.08105201721191406,100.0,0.4196,0.1406,0.1505
2026-02-26 14:20:36,beam,random,500,104,2.3951261043548584,341,1795,5.002336123884935,6.2,0.08272621631622315,100.0,0.4655,0.1245,0.1495
2026-02-26 14:20:46,beam,random,800,100,2.1353142261505127,349,1899,4.97031846524106,5.8,0.08191964626312256,100.0,0.3625,0.1202,0.148
2026-02-26 14:20:56,beam,random,800,101,2.0217208862304688,338,1798,4.902643586087005,6.1,0.07867040634155273,100.0,0.378,0.1423,0.1499
2026-02-26 14:21:07,beam,random,800,102,2.198275566101074,346,1902,4.921853701766697,5.9,0.08326616287231445,100.0,0.4079,0.1057,0.1476
2026-02-26 14:21:17,beam,random,800,103,2.2242989540100098,341,1855,4.9931324205847245,6.4,0.08108706474304199,100.0,0.4196,0.1406,0.1505
2026-02-26 14:21:27,beam,random,800,104,2.3383126258850098,341,1795,5.002336123884935,6.2,0.0826524019241333,100.0,0.4655,0.1245,0.1495
2026-02-26 14:21:38,beam,random,1000,100,2.1356706619262695,349,1899,4.97031846524106,5.8,0.08176586627960206,100.0,0.3625,0.1202,0.148
2026-02-26 14:21:48,beam,random,1000,101,2.0143768787384033,338,1798,4.902643586087005,6.1,0.07861454486846924,100.0,0.378,0.1423,0.1499
2026-02-26 14:21:58,beam,random,1000,102,2.1930878162384033,346,1902,4.921853701766697,5.9,0.08326113224029541,100.0,0.4079,0.1057,0.1476
2026-02-26 14:22:08,beam,random,1000,103,2.2215535640716553,341,1855,4.9931324205847245,6.4,0.08107752799987793,100.0,0.4196,0.1406,0.1505
2026-02-26 14:22:19,beam,random,1000,104,2.3458731174468994,341,1795,5.002336123884935,6.2,0.08282935619354248,100.0,0.4655,0.1245,0.1495
2026-02-26 14:22:29,beam,random,1500,100,2.130350112915039,349,1899,4.97031846524106,5.8,0.0819793701171875,100.0,0.3625,0.1202,0.148
2026-02-26 14:22:39,beam,random,1500,101,2.0198867321014404,338,1798,4.902643586087005,6.1,0.07856166362762451,100.0,0.378,0.1423,0.1499
2026-02-26 14:22:49,beam,random,1500,102,2.1888720989227295,346,1902,4.921853701766697,5.9,0.08333377838134766,100.0,0.4079,0.1057,0.1476
2026-02-26 14:22:59,beam,random,1500,103,2.223773241043091,341,1855,4.9931324205847245,6.4,0.08103632926940918,100.0,0.4196,0.1406,0.1505
2026-02-26 14:23:10,beam,random,1500,104,2.3794069290161133,341,1795,5.002336123884935,6.2,0.08273138999938964,100.0,0.4655,0.1245,0.1495
2026-02-26 14:23:20,beam,random,2000,100,2.128906011581421,349,1899,4.97031846524106,5.8,0.08197658061981201,100.0,0.3625,0.1202,0.148
2026-02-26 14:23:30,beam,random,2000,101,2.0144474506378174,338,1798,4.902643586087005,6.1,0.07853319644927978,100.0,0.378,0.1423,0.1499
2026-02-26 14:23:41,beam,random,2000,102,2.1957781314849854,346,1902,4.921853701766697,5.9,0.08792102336883545,100.0,0.4079,0.1057,0.1476
2026-02-26 14:23:51,beam,random,2000,103,2.2193896770477295,341,1855,4.9931324205847245,6.4,0.08128259181976319,100.0,0.4196,0.1406,0.1505
2026-02-26 14:24:01,beam,random,2000,104,2.337191581726074,341,1795,5.002336123884935,6.2,0.0828132152557373,100.0,0.4655,0.1245,0.1495
2026-02-26 14:24:04,spars,random,100,100,0.17802023887634277,65,66,5.4048740679384935,6.142857142857143,0.028222356523786272,70.0,1.1729,0.2462,0.1463
2026-02-26 14:24:07,spars,random,100,101,0.16294527053833008,58,56,5.64387304988515,5.75,0.02502778172492981,80.0,1.6438,0.3103,0.1525
2026-02-26 14:24:09,spars,random,100,102,0.1936938762664795,60,61,6.325004321141255,6.375,0.027133584022521973,80.0,1.7582,0.3333,0.1702
2026-02-26 14:24:12,spars,random,100,103,0.16134071350097656,50,44,5.476420477250035,6.285714285714286,0.023646422794886997,70.0,1.738,0.28,0.1603
2026-02-26 14:24:14,spars,random,100,104,0.187758207321167,57,49,3.800395137921183,4.25,0.022556662559509277,40.0,1.3797,0.193,0.1625
2026-02-26 14:24:18,spars,random,200,100,0.7445499897003174,91,116,5.395166904702326,6.111111111111111,0.03401846355862088,90.0,1.0078,0.2418,0.1418
2026-02-26 14:24:22,spars,random,200,101,0.6046922206878662,109,143,5.289402393551921,6.444444444444445,0.03932968775431315,90.0,0.988,0.2569,0.1479
2026-02-26 14:24:26,spars,random,200,102,0.6918864250183105,95,121,5.363078387253729,5.555555555555555,0.03493597772386339,90.0,1.0547,0.2526,0.1495
2026-02-26 14:24:30,spars,random,200,103,0.6170227527618408,86,105,6.467310797387159,7.111111111111111,0.03524263699849447,90.0,0.9549,0.186,0.1536
2026-02-26 14:24:34,spars,random,200,104,0.6894679069519043,94,119,5.3883497793732165,6.444444444444445,0.03533355394999186,90.0,1.3797,0.2021,0.1613
2026-02-26 14:24:40,spars,random,300,100,1.456869125366211,114,166,4.843320084207537,5.666666666666667,0.03988875283135308,90.0,0.7957,0.2018,0.1414
2026-02-26 14:24:46,spars,random,300,101,1.4239413738250732,131,190,5.274792479897524,6.888888888888889,0.045863045586480036,90.0,0.8447,0.1756,0.1488
2026-02-26 14:24:51,spars,random,300,102,1.4033241271972656,116,167,5.073545587251407,5.666666666666667,0.040996922387017146,90.0,1.0427,0.1552,0.1458
2026-02-26 14:24:57,spars,random,300,103,1.3034870624542236,116,167,5.79113574870273,7.0,0.04276819229125976,100.0,0.9183,0.1897,0.15
2026-02-26 14:25:02,spars,random,300,104,1.4163813591003418,122,178,5.25785928283748,6.222222222222222,0.04302059279547797,90.0,0.987,0.2295,0.154
2026-02-26 14:25:11,spars,random,500,100,3.2964720726013184,153,261,5.2145037981106785,6.3,0.05153987407684326,100.0,0.7957,0.1569,0.1427
2026-02-26 14:25:20,spars,random,500,101,3.6147119998931885,167,282,5.1990545224523546,5.4,0.05555193424224854,100.0,0.826,0.1557,0.147
2026-02-26 14:25:28,spars,random,500,102,3.240499496459961,158,261,5.055185335545984,5.444444444444445,0.05294789208306207,90.0,1.0427,0.1709,0.1461
2026-02-26 14:25:37,spars,random,500,103,3.1376256942749023,166,276,5.17403064778229,6.3,0.055165863037109374,100.0,0.7135,0.1747,0.1442
2026-02-26 14:25:46,spars,random,500,104,3.4702067375183105,159,271,5.707155629494915,6.9,0.05450329780578613,100.0,1.0127,0.1509,0.1546
2026-02-26 14:26:00,spars,random,800,100,7.173965930938721,211,419,5.06845310997564,6.8,0.0680809497833252,100.0,0.7416,0.128,0.1442
2026-02-26 14:26:15,spars,random,800,101,8.216307401657104,224,434,5.083791780199915,5.7,0.07089762687683106,100.0,0.7964,0.0982,0.1439
2026-02-26 14:26:29,spars,random,800,102,7.2363972663879395,208,384,5.240009977809947,5.4,0.06623375415802002,100.0,0.7783,0.1442,0.145
2026-02-26 14:26:42,spars,random,800,103,7.093920469284058,203,396,5.039118495953059,6.6,0.06608493328094482,100.0,0.7745,0.1133,0.1472
2026-02-26 14:26:57,spars,random,800,104,7.6213603019714355,225,453,4.992922595439649,7.0,0.07234570980072022,100.0,0.6778,0.1111,0.1524
2026-02-26 14:27:16,spars,random,1000,100,10.918719053268433,257,546,5.030983195071954,6.6,0.08088092803955078,100.0,0.7495,0.07,0.149
2026-02-26 14:27:36,spars,random,1000,101,11.958821296691895,257,548,5.068266203437274,5.6,0.0802581787109375,100.0,0.7964,0.1012,0.1471
2026-02-26 14:27:54,spars,random,1000,102,10.513043403625488,247,502,5.173715909685062,5.2,0.07662577629089355,100.0,0.6397,0.17,0.1441
2026-02-26 14:28:12,spars,random,1000,103,10.330732583999634,240,501,5.008206061279823,6.3,0.07513737678527832,100.0,0.8836,0.1,0.1487
2026-02-26 14:28:31,spars,random,1000,104,11.240623950958252,260,561,5.0398306834640065,6.2,0.08111362457275391,100.0,0.6778,0.1077,0.1507
2026-02-26 14:29:04,spars,random,1500,100,22.426125049591064,344,832,5.028888317338343,6.3,0.10479912757873536,100.0,0.7132,0.093,0.1495
2026-02-26 14:29:38,spars,random,1500,101,23.51870036125183,356,853,4.974866233251111,6.4,0.1083437442779541,100.0,0.6663,0.0815,0.1451
2026-02-26 14:30:10,spars,random,1500,102,22.122085332870483,346,823,4.985478623756792,5.9,0.10505557060241699,100.0,0.8365,0.0867,0.1459
2026-02-26 14:30:42,spars,random,1500,103,21.313666582107544,347,813,4.9196645572541655,6.7,0.10533976554870605,100.0,0.8352,0.0836,0.149
2026-02-26 14:31:16,spars,random,1500,104,23.06080174446106,346,832,5.024758134843822,6.1,0.10557208061218262,100.0,0.5574,0.0665,0.1526
2026-02-26 14:32:05,spars,random,2000,100,37.10488533973694,404,1102,4.958572517083333,6.6,0.12168614864349366,100.0,0.6391,0.0866,0.1529
2026-02-26 14:32:58,spars,random,2000,101,39.71053338050842,453,1203,4.996076479918185,5.7,0.1358562469482422,100.0,0.6483,0.0508,0.1448
2026-02-26 14:33:47,spars,random,2000,102,36.91317796707153,429,1139,4.940469739665142,6.2,0.1282961130142212,100.0,0.6013,0.0839,0.144
2026-02-26 14:34:37,spars,random,2000,103,36.99980092048645,441,1143,4.919915286115389,6.4,0.13240973949432372,100.0,0.5107,0.0703,0.1485
2026-02-26 14:35:29,spars,random,2000,104,39.1036913394928,428,1123,4.952553398887642,6.7,0.12976016998291015,100.0,0.5644,0.0374,0.1512
2026-02-26 14:35:42,gsrm,random,100,100,0.6174411773681641,599,1113,3.7063612284052505,3.25,0.11179637908935547,40.0,0.3797,0.0484,0.1845
2026-02-26 14:35:54,gsrm,random,100,101,0.5978384017944336,568,1022,3.7144014535984633,3.0,0.10647410154342651,40.0,0.4374,0.0581,0.1869
2026-02-26 14:36:05,gsrm,random,100,102,0.6037967205047607,582,1061,3.714107828235986,3.0,0.1077849268913269,40.0,0.4194,0.0584,0.188
2026-02-26 14:36:18,gsrm,random,100,103,0.6111924648284912,590,1091,3.714107826230293,3.0,0.10950058698654175,40.0,0.3864,0.0542,0.1853
2026-02-26 14:36:30,gsrm,random,100,104,0.6018121242523193,569,1017,3.7162940928366863,3.0,0.10611015558242798,40.0,0.4179,0.0422,0.1871
2026-02-26 14:36:45,gsrm,random,200,100,1.030489444732666,687,1324,3.712103103976601,3.0,0.12873679399490356,40.0,0.3824,0.0582,0.184
2026-02-26 14:36:59,gsrm,random,200,101,0.9738121032714844,697,1353,3.7120275097710973,3.0,0.13006842136383057,40.0,0.3884,0.0502,0.1874
2026-02-26 14:37:13,gsrm,random,200,102,0.9607675075531006,672,1287,3.7140612149678978,3.0,0.12575536966323853,40.0,0.3656,0.0774,0.187
2026-02-26 14:37:28,gsrm,random,200,103,0.9796874523162842,701,1372,3.708587868985291,3.0,0.1304856538772583,40.0,0.4003,0.0599,0.185
2026-02-26 14:37:43,gsrm,random,200,104,0.9757111072540283,688,1346,3.7120274852492723,3.0,0.12779605388641357,40.0,0.3882,0.0669,0.1898
2026-02-26 14:37:59,gsrm,random,300,100,1.333956003189087,748,1472,3.7140904218949293,3.0,0.13937294483184814,40.0,0.3824,0.0709,0.1827
2026-02-26 14:38:14,gsrm,random,300,101,1.352442979812622,699,1363,3.7062508591630574,3.0,0.12816482782363892,40.0,0.3806,0.0501,0.1832
2026-02-26 14:38:29,gsrm,random,300,102,1.3278758525848389,712,1380,3.7140612157562254,3.0,0.13192325830459595,40.0,0.3561,0.0688,0.1839
2026-02-26 14:38:44,gsrm,random,300,103,1.317945957183838,727,1428,3.7103156286899965,3.0,0.13555926084518433,40.0,0.4267,0.0481,0.1798
2026-02-26 14:39:00,gsrm,random,300,104,1.2946791648864746,704,1354,3.7162940809912755,3.0,0.13198351860046387,40.0,0.3394,0.0653,0.1821
2026-02-26 14:39:17,gsrm,random,500,100,1.9745166301727295,739,1462,3.7140904221605515,3.0,0.1379331350326538,40.0,0.5134,0.0704,0.1795
2026-02-26 14:39:33,gsrm,random,500,101,1.9442529678344727,701,1366,3.7086612453558603,3.0,0.13157695531845093,40.0,0.3806,0.0642,0.1752
2026-02-26 14:39:49,gsrm,random,500,102,2.0158474445343018,734,1436,3.714061222877003,3.0,0.13561421632766724,40.0,0.3514,0.0926,0.1783
2026-02-26 14:40:05,gsrm,random,500,103,1.9512333869934082,724,1405,3.7122604575936293,3.0,0.1362285614013672,40.0,0.4283,0.0483,0.1752
2026-02-26 14:40:22,gsrm,random,500,104,1.94352126121521,716,1383,3.718986101463231,3.0,0.1339346170425415,40.0,0.3936,0.0866,0.1762
2026-02-26 14:40:39,gsrm,random,800,100,2.9249775409698486,727,1421,3.714107834928822,3.0,0.13638275861740112,40.0,0.5134,0.0646,0.1782
2026-02-26 14:40:56,gsrm,random,800,101,2.8844759464263916,707,1370,3.7086612449893304,3.0,0.13171637058258057,40.0,0.3806,0.058,0.1754
2026-02-26 14:41:12,gsrm,random,800,102,2.907485008239746,715,1394,3.714061222877003,3.0,0.13359659910202026,40.0,0.4059,0.0783,0.1753
2026-02-26 14:41:30,gsrm,random,800,103,2.9737589359283447,725,1395,3.710395324384046,3.0,0.1359097957611084,40.0,0.4283,0.0469,0.1729
2026-02-26 14:41:48,gsrm,random,800,104,2.9358181953430176,734,1417,3.7189861023054855,3.0,0.13650530576705933,40.0,0.3316,0.0886,0.1774
2026-02-26 14:42:06,gsrm,random,1000,100,3.531619071960449,720,1396,3.714107834928822,3.0,0.13533180952072144,40.0,0.5134,0.0778,0.1771
2026-02-26 14:42:23,gsrm,random,1000,101,3.575239419937134,708,1372,3.7086612449893304,3.0,0.13030582666397095,40.0,0.3806,0.0537,0.1751
2026-02-26 14:42:40,gsrm,random,1000,102,3.5649287700653076,728,1414,3.714061204789637,3.0,0.13636046648025513,40.0,0.4059,0.0769,0.1752
2026-02-26 14:42:59,gsrm,random,1000,103,3.5461463928222656,731,1406,3.7103953216557897,3.0,0.13689851760864258,40.0,0.4283,0.0465,0.1715
2026-02-26 14:43:17,gsrm,random,1000,104,3.6069445610046387,728,1395,3.7189861010467755,3.0,0.13332045078277588,40.0,0.3316,0.092,0.1759
2026-02-26 14:43:37,gsrm,random,1500,100,5.168079614639282,723,1395,3.714107825724289,3.0,0.13631606101989746,40.0,0.5134,0.0747,0.1761
2026-02-26 14:43:56,gsrm,random,1500,101,5.139950752258301,718,1404,3.708661246700597,3.0,0.1345999836921692,40.0,0.3806,0.0627,0.1759
2026-02-26 14:44:14,gsrm,random,1500,102,5.15074896812439,723,1402,3.714061204789637,3.0,0.1339671015739441,40.0,0.4059,0.083,0.1753
2026-02-26 14:44:34,gsrm,random,1500,103,5.2159693241119385,735,1430,3.7103953216557897,3.0,0.13859432935714722,40.0,0.4283,0.0422,0.1713
2026-02-26 14:44:54,gsrm,random,1500,104,5.157585620880127,721,1378,3.7121030992126274,3.0,0.13407093286514282,40.0,0.3316,0.0721,0.1752
