timestamp,algorithm,environment,seed,path_length,search_time,start,goal,success
2026-02-14T11:23:34.064756,spars,random,43,4.836639385955637,0.06554698944091797,"(7.549139425474329, 4.026717063142255)","(4.755593494547446, 7.723268653418106)",True
2026-02-14T11:23:34.158937,spars,random,43,7.993570552303269,0.08982586860656738,"(0.5097645465385163, 4.5569951915444715)","(7.634555865568307, 5.918910558427793)",True
2026-02-14T11:23:34.242702,spars,random,43,4.675008976453995,0.0792853832244873,"(7.087195964382987, 2.040370242678372)","(3.5465015578318724, 4.935495806567161)",True
2026-02-14T11:23:34.355409,spars,random,43,6.742777553518602,0.10823440551757812,"(0.3576352194859753, 2.493019754473206)","(6.0163174909282, 5.723992692224518)",True
2026-02-14T11:23:34.423311,spars,random,43,6.112629471090834,0.06354188919067383,"(7.532433950066536, 6.215162933670156)","(1.7218281198974896, 7.239769445066004)",True
2026-02-14T11:23:34.493176,spars,random,43,3.2145420935929874,0.06550073623657227,"(4.418113176091229, 6.75918310061485)","(7.379915870184324, 6.631690231513135)",True
2026-02-14T11:23:34.594875,spars,random,43,2.1994628544416,0.09736061096191406,"(3.877491916829012, 1.026082732608586)","(5.959657004257837, 0.8449376512206612)",True
2026-02-14T11:23:34.739537,spars,random,43,6.53366895508886,0.14040422439575195,"(7.754044030648447, 5.607805515466435)","(3.309484277866691, 0.9660173641262997)",True
2026-02-14T11:23:34.870939,spars,random,43,2.938555010229426,0.12703490257263184,"(4.673126645708694, 5.828832401668412)","(2.3375803542080655, 4.182380930617949)",True
2026-02-14T11:23:35.011613,spars,random,43,5.463963841118745,0.136322021484375,"(6.518815090004941, 4.770615841414926)","(3.0284427156125586, 0.6204624439597675)",True
2026-02-14T11:23:35.112160,spars,random,43,5.444244319329878,0.0961766242980957,"(1.7159825627753156, 0.7572551537154899)","(6.703444229357736, 2.8408997632061155)",True
2026-02-14T11:23:35.242976,spars,random,43,6.566968147655691,0.12636971473693848,"(3.836040171525343, 1.2730999724318508)","(2.954282456344428, 7.476479870962198)",True
2026-02-14T11:23:35.320839,spars,random,43,3.428958293239136,0.07349205017089844,"(0.6531290898011815, 3.631696916911057)","(3.88812419247897, 2.5703327074721054)",True
2026-02-14T11:23:35.381419,spars,random,43,5.825793544972193,0.05616879463195801,"(3.5617048010579513, 0.35796556353461906)","(3.5764889879793067, 5.68139839837645)",True
2026-02-14T11:23:35.520902,spars,random,43,7.488856896307946,0.13515233993530273,"(7.775350878773539, 5.2957699270866865)","(0.7316016188613057, 4.7178480816770225)",True
2026-02-14T11:23:35.626412,spars,random,43,2.7252904031985787,0.1009683609008789,"(1.6926480512501403, 6.360605079996508)","(2.80244785782282, 4.019491821145251)",True
2026-02-14T11:23:35.715806,spars,random,43,8.111359781037427,0.08498167991638184,"(0.706990556893647, 7.707912990236645)","(6.8038855204266575, 3.949541940227153)",True
2026-02-14T11:23:35.832163,spars,random,43,2.442556299898315,0.11193323135375977,"(3.748932465020677, 4.471622448804825)","(5.5406111798834, 2.837878814372899)",True
2026-02-14T11:23:35.935717,spars,random,43,3.126000549111673,0.09919214248657227,"(1.3877068781185864, 0.3693444616685664)","(2.6143176401982595, 2.846355410499939)",True
2026-02-14T11:23:36.044233,spars,random,43,4.478791408383542,0.10414886474609375,"(3.835097680734359, 5.27182499842307)","(0.6875376940004951, 2.371564894812753)",True
2026-02-14T11:23:36.125357,spars,random,43,2.7923802203519825,0.07671833038330078,"(4.617250955432866, 5.454417091321544)","(7.02088078048634, 4.3132574870680624)",True
2026-02-14T11:23:36.255008,spars,random,43,2.7379723013980537,0.1251828670501709,"(4.2039462653361435, 4.353810205671078)","(4.131351822235061, 7.090818876189253)",True
2026-02-14T11:23:36.360442,spars,random,43,3.827325449207196,0.1010434627532959,"(3.2815551885320504, 6.556174455237732)","(6.657736034903695, 4.753447933119436)",True
2026-02-14T11:23:36.450963,spars,random,43,5.261208945262958,0.08609914779663086,"(1.5873334298858381, 6.202434232899518)","(4.6491993458328755, 2.0157875907855987)",True
2026-02-14T11:23:36.526172,spars,random,43,6.556390301373246,0.07078170776367188,"(2.113375499072629, 0.3521060382910566)","(7.174566934440072, 4.459588270595293)",True
2026-02-14T11:23:36.647814,spars,random,43,3.36063226490346,0.1172339916229248,"(5.624086242123887, 5.7180445593967315)","(3.5682572530065864, 3.4005532183715657)",True
2026-02-14T11:23:36.743845,spars,random,43,4.160083057993115,0.09164667129516602,"(7.263261476034423, 3.259428277267533)","(3.4941150867829025, 4.988523036524824)",True
2026-02-14T11:23:36.935547,spars,random,43,4.696598513506013,0.1873173713684082,"(1.315337283776497, 4.450412790693904)","(4.296359233308489, 7.774477564536649)",True
2026-02-14T11:23:37.025683,spars,random,43,4.142442036956961,0.08563613891601562,"(4.252860511816523, 5.33976787756214)","(0.5618303915639542, 3.550789398270802)",True
2026-02-14T11:23:37.137196,spars,random,43,6.050763193826372,0.1071479320526123,"(6.346515974067644, 1.123845028659038)","(6.487218793170244, 7.014642261186272)",True
2026-02-14T11:23:37.211245,spars,random,43,2.3468386224992273,0.06959748268127441,"(6.478508722789988, 7.4237045094056935)","(4.664564252531491, 6.268010806313329)",True
2026-02-14T11:23:37.357534,spars,random,43,2.4882885399287624,0.14192938804626465,"(4.03743212723629, 4.629568198938649)","(1.8852291779356447, 3.425224801777752)",True
2026-02-14T11:23:37.491609,spars,random,43,5.631548045057093,0.12972450256347656,"(5.200792498802549, 2.2595267542663224)","(3.5080264102563987, 7.559220757023179)",True
2026-02-14T11:23:37.609562,spars,random,43,3.0649116937047314,0.11357355117797852,"(6.3586231477160275, 0.8224011256056274)","(4.228192569439472, 2.6272055434088557)",True
2026-02-14T11:23:37.675590,spars,random,43,6.413971878988193,0.061568498611450195,"(0.612872219295614, 7.157792631299473)","(5.641762812469085, 3.3713049617692157)",True
2026-02-14T11:23:37.767132,spars,random,43,7.252319498897654,0.08712053298950195,"(6.106394883782844, 6.380465582065438)","(2.4638335887412524, 0.34738923533818866)",True
2026-02-14T11:23:37.880474,spars,random,43,7.670310509895181,0.10902595520019531,"(5.779085049152708, 5.209969636396184)","(0.5239337835918167, 0.4162067502687199)",True
2026-02-14T11:23:38.007027,spars,random,43,3.9375092278402324,0.12218022346496582,"(3.918913726252466, 6.44754464082783)","(7.54328378151388, 5.246110091700741)",True
2026-02-14T11:23:38.120578,spars,random,43,7.056050345167304,0.10175085067749023,"(3.4675762773701067, 7.6914026556060335)","(6.038600995526685, 1.313097552792101)",True
2026-02-14T11:23:38.184365,spars,random,43,5.25588032459648,0.05929756164550781,"(1.148632134868909, 5.244106285749646)","(5.728083900781076, 6.157925993249614)",True
2026-02-14T11:23:38.303989,spars,random,43,4.776082273408546,0.11537718772888184,"(1.3033270341255143, 3.9099841061859975)","(4.889260038607923, 1.5148520628284938)",True
2026-02-14T11:23:38.422142,spars,random,43,3.403654054893008,0.11377644538879395,"(2.3054609616941404, 0.7516748892262815)","(5.446735602258231, 2.0161759193448203)",True
2026-02-14T11:23:38.502606,spars,random,43,7.535342835922104,0.07595133781433105,"(7.052479164090498, 5.771797115153285)","(1.0807486502181405, 2.3826512076919224)",True
2026-02-14T11:23:38.656671,spars,random,43,5.451056298238747,0.14970755577087402,"(2.911600123638804, 3.2752787574981106)","(7.481827184619578, 0.403621620465902)",True
2026-02-14T11:23:38.755264,spars,random,43,2.9605977398586316,0.09416985511779785,"(6.47189754896676, 5.002890417335281)","(6.551833621239051, 2.097836286828292)",True
2026-02-14T11:23:38.841394,spars,random,43,4.434880636064916,0.08168315887451172,"(0.6429005023707095, 1.3544726141642984)","(1.390800801600525, 5.548473514873251)",True
2026-02-14T11:23:38.959629,spars,random,43,7.596777469133722,0.11388444900512695,"(5.359763718282426, 0.25395961179147264)","(4.5107771161219805, 7.441129509360152)",True
2026-02-14T11:23:39.018835,spars,random,43,5.907147985221556,0.054788827896118164,"(1.514032225905952, 5.317145699899626)","(6.596457654828797, 6.061207412974459)",True
2026-02-14T11:23:39.150549,spars,random,43,5.375303754979837,0.1274259090423584,"(3.3557607828626788, 1.9493149372421739)","(4.552881946518565, 7.185246702832509)",True
2026-02-14T11:23:39.217021,spars,random,43,5.662013309405461,0.06203007698059082,"(1.3122527022709676, 6.741377031432235)","(6.224830635250935, 4.502400125308226)",True
2026-02-14T11:23:39.353964,spars,random,43,4.9487972529408415,0.1325695514678955,"(6.8181274331955715, 1.284510731703869)","(2.6300896809831418, 3.9114714724088078)",True
2026-02-14T11:23:39.459628,spars,random,43,5.559187605922395,0.10128617286682129,"(3.1593747592168766, 0.8054161659021286)","(2.538579608950199, 6.214717229067375)",True
2026-02-14T11:23:39.536832,spars,random,43,1.8150065856531854,0.07288360595703125,"(2.7224924883191797, 6.510902748392758)","(0.9384650421416412, 6.176994176056496)",True
2026-02-14T11:23:39.638975,spars,random,43,3.6426916213558895,0.09784889221191406,"(4.736966513971178, 2.4605594662648462)","(5.151257271902291, 5.728349438012587)",True
2026-02-14T11:23:39.758951,spars,random,43,7.705590650391121,0.11562180519104004,"(7.678913556865159, 6.448953937860893)","(0.9594452472900281, 4.1587939122098225)",True
2026-02-14T11:23:39.892187,spars,random,43,2.4769033966326885,0.12885451316833496,"(3.579745281976127, 1.552195898164359)","(3.243573815360472, 4.00618022418108)",True
2026-02-14T11:23:40.007824,spars,random,43,2.178066557901344,0.11127901077270508,"(3.930604685298638, 4.453283099805096)","(4.049805699258209, 6.628085363729445)",True
2026-02-14T11:23:40.068270,spars,random,43,7.708894875849279,0.05613517761230469,"(0.42756376127484064, 7.643359416400532)","(0.9258470215782211, 0.2894862075750151)",True
2026-02-14T11:23:40.178798,spars,random,43,4.61822950675597,0.10628914833068848,"(7.683787370442387, 6.889034414084157)","(4.681117340802536, 4.389462513130369)",True
2026-02-14T11:23:40.289907,spars,random,43,5.11711404016196,0.10678958892822266,"(6.465432574296442, 5.495708693427186)","(1.614555401670084, 7.119481084901537)",True
2026-02-14T11:23:40.401215,spars,random,43,5.243036904870374,0.10693597793579102,"(4.15227560942723, 1.5609392502211925)","(4.806321423883595, 6.546031361486476)",True
2026-02-14T11:23:40.534277,spars,random,43,2.219288536674951,0.12876486778259277,"(1.9261583588414215, 4.4657078377936665)","(1.3787762950155384, 6.341076180058104)",True
2026-02-14T11:23:40.660671,spars,random,43,5.089019769820151,0.12205386161804199,"(2.3810501671873254, 7.7581526069793)","(4.563255825772618, 3.171225000903603)",True
2026-02-14T11:23:40.757438,spars,random,43,4.319065185423073,0.09249472618103027,"(6.384278675040999, 4.894053848582772)","(6.487519268306318, 0.6361595158229933)",True
2026-02-14T11:23:40.842821,spars,random,43,5.408277620613457,0.08111262321472168,"(5.81043694970683, 3.0626485010177253)","(0.6048656766371234, 3.8102390399207264)",True
2026-02-14T11:23:40.970304,spars,random,43,5.884559393439125,0.12306618690490723,"(0.4486865815953589, 4.610249335849801)","(6.2593965246766, 3.8453329654334247)",True
2026-02-14T11:23:41.013900,spars,random,43,3.2028003524641147,0.039206504821777344,"(4.056619304295089, 2.3669044617098987)","(5.90164482872393, 0.4633528460323184)",True
2026-02-14T11:23:41.105089,spars,random,43,3.7112199195491504,0.08689689636230469,"(6.783780090632841, 2.092825616395075)","(3.5603486314303714, 3.907945266946692)",True
2026-02-14T11:23:41.194319,spars,random,43,2.5858887492314873,0.08485293388366699,"(1.5311802846672542, 0.30309398278686306)","(3.5558238268547946, 1.8362133811675792)",True
2026-02-14T11:23:41.338057,spars,random,43,4.354909400989034,0.1393442153930664,"(4.28711079001192, 2.8805118725771406)","(0.35482983971576587, 4.742779993395792)",True
2026-02-14T11:23:41.463264,spars,random,43,6.338525909175342,0.12077665328979492,"(6.594019300187698, 1.740843294348231)","(1.085204673325907, 4.840628127002369)",True
2026-02-14T11:23:41.542763,spars,random,43,4.190406092198503,0.07510709762573242,"(4.299398098154214, 1.0504450778809842)","(4.634995605897044, 5.120031902196631)",True
2026-02-14T11:23:41.607329,spars,random,43,5.388784018770215,0.06020402908325195,"(5.9138009551604105, 1.6410591236156815)","(0.9786300479672887, 3.0787164749217224)",True
2026-02-14T11:23:41.701055,spars,random,43,2.7705053118564282,0.08948683738708496,"(3.7742015682376877, 1.7188440331420294)","(1.0373105495014094, 1.289313677830446)",True
2026-02-14T11:23:41.798366,spars,random,43,4.487236155638065,0.09287691116333008,"(6.266052149770125, 3.5140264162983694)","(2.0196762946370646, 2.236700839287754)",True
2026-02-14T11:23:41.933391,spars,random,43,7.387675882079691,0.13066554069519043,"(5.177028121287272, 7.38434207532388)","(4.615795738090173, 0.2637322695260904)",True
2026-02-14T11:23:42.013240,spars,random,43,2.7110895855566293,0.07549381256103516,"(4.45157509313613, 3.918975003111492)","(5.589455114293501, 6.1548358143944295)",True
2026-02-14T11:23:42.103304,spars,random,43,2.086808582515224,0.08582258224487305,"(5.200021221753857, 1.477829027976468)","(6.7415015208952465, 2.5600518959302843)",True
2026-02-14T11:23:42.216423,spars,random,43,2.2043563299219153,0.10880017280578613,"(4.0337444933706355, 5.639973415010903)","(6.119995293500532, 5.664838343626741)",True
2026-02-14T11:23:42.286239,spars,random,43,6.187824608935,0.06546139717102051,"(0.3641881573663879, 2.851628480253847)","(5.619000302743091, 4.462760778494284)",True
2026-02-14T11:23:42.381272,spars,random,43,3.3508183901124857,0.09073138236999512,"(7.5604430594101615, 5.318064274418521)","(7.4100753568005375, 2.2160412162237)",True
2026-02-14T11:23:42.457682,spars,random,43,4.140080867259975,0.07200002670288086,"(6.171026206197362, 1.0865711567860297)","(5.5317546085210845, 5.054121276958614)",True
2026-02-14T11:23:42.547795,spars,random,43,1.8412542867860178,0.0856482982635498,"(5.33731540112494, 6.7157503313998115)","(3.9591255895763897, 5.494762991045706)",True
2026-02-14T11:23:42.702174,spars,random,43,5.466625293862523,0.15011024475097656,"(2.2743919688193515, 3.8388445144039114)","(7.113698675676268, 5.518531128432455)",True
2026-02-14T11:23:42.813314,spars,random,43,3.9096661406909656,0.10679197311401367,"(4.300567820278123, 4.783966450872258)","(5.0361650597911956, 1.284539832085314)",True
2026-02-14T11:23:42.898726,spars,random,43,6.6992825053463925,0.08103132247924805,"(6.543995823079238, 3.9907058239728883)","(0.9044222509921012, 5.891182280897988)",True
2026-02-14T11:23:43.026827,spars,random,43,5.454171991894973,0.1236581802368164,"(3.320302141881948, 2.5834924514831226)","(1.1382999315395868, 6.970321842855331)",True
2026-02-14T11:23:43.190669,spars,random,43,5.856446655789003,0.15195727348327637,"(0.4552947683514015, 5.050934554222106)","(5.5051944420619385, 7.73912247154117)",True
2026-02-14T11:23:46.945635,spars,random,114,6.974399799791393,0.10507035255432129,"(1.2130557374011737, 6.949962245930501)","(7.407070104386086, 3.907305421205149)",True
2026-02-14T11:23:47.030514,spars,random,114,5.563021342140717,0.08052778244018555,"(1.0656376007429182, 4.173552607981756)","(5.76849130771088, 1.6783165063887706)",True
2026-02-14T11:23:47.118373,spars,random,114,6.518913417846443,0.08354902267456055,"(4.912959204891536, 0.6021946883877112)","(0.667259976013848, 5.358895156991725)",True
2026-02-14T11:23:47.230498,spars,random,114,6.370028846637389,0.10786128044128418,"(3.4712792895933466, 1.6409634143696188)","(7.708736536413339, 6.025961808918556)",True
2026-02-14T11:23:47.325366,spars,random,114,2.952770275178182,0.09060788154602051,"(3.6836651316052142, 5.713420632923441)","(6.352355405804723, 5.8878320980179994)",True
2026-02-14T11:23:47.429661,spars,random,114,8.337469573166578,0.09998106956481934,"(7.7797458527702466, 5.825436781988049)","(0.7451531062905934, 1.7353013949682046)",True
2026-02-14T11:23:47.549462,spars,random,114,1.8379672697525422,0.11545825004577637,"(3.0045189959250536, 6.763342274935801)","(2.381012027873278, 5.163004784449418)",True
2026-02-14T11:23:47.647863,spars,random,114,3.7071148996979657,0.09416079521179199,"(4.036784824356363, 6.55126076927554)","(4.03136646736839, 2.8441498321714693)",True
2026-02-14T11:23:47.770837,spars,random,114,3.3586081760334014,0.11869645118713379,"(6.962529597718922, 1.4186113793210078)","(3.7367995579430326, 1.1807619783390475)",True
