timestamp,algorithm,environment,seed,path_length,search_time,start,goal,success
2026-02-14T11:21:45.779716,delta,indoor,N/A,10.879232447336223,0.11588001251220703,"(3.745401188473625, 9.50714306409916)","(1.5601864044243652, 1.5599452033620265)",True
2026-02-14T11:21:45.900888,delta,indoor,N/A,9.519914618011232,0.11217284202575684,"(0.5808361216819946, 8.661761457749352)","(1.8182496720710062, 1.8340450985343382)",True
2026-02-14T11:21:46.061044,delta,indoor,N/A,6.1768310664546995,0.15128064155578613,"(3.0424224295953772, 5.247564316322379)","(4.319450186421157, 2.9122914019804194)",True
2026-02-14T11:21:46.218022,delta,indoor,N/A,7.5324030649545035,0.1482858657836914,"(2.9214464853521815, 3.663618432936917)","(4.56069984217036, 7.851759613930136)",True
2026-02-14T11:21:46.378568,delta,indoor,N/A,7.859013789536803,0.15193510055541992,"(1.9967378215835974, 5.142344384136116)","(5.924145688620425, 0.46450412719997725)",True
2026-02-14T11:21:46.601988,delta,indoor,N/A,9.244887734230447,0.21471810340881348,"(0.6505159298527952, 9.488855372533333)","(3.0461376917337066, 0.9767211400638387)",True
2026-02-14T11:21:46.776973,delta,indoor,N/A,7.240256477072854,0.1662604808807373,"(6.842330265121569, 4.4015249373960135)","(1.2203823484477883, 4.951769101112702)",True
2026-02-14T11:21:46.973122,delta,indoor,N/A,4.4366366924367115,0.1875455379486084,"(0.34388521115218396, 9.093204020787821)","(2.587799816000169, 6.62522284353982)",True
2026-02-14T11:21:47.089668,delta,indoor,N/A,7.685310879191664,0.1078178882598877,"(3.1171107608941098, 5.200680211778108)","(5.4671027934327965, 1.8485445552552704)",True
2026-02-14T11:21:47.209355,delta,indoor,N/A,12.733103054994293,0.11118054389953613,"(5.978999788110851, 9.218742350231167)","(0.884925020519195, 1.959828624191452)",True
2026-02-14T11:21:47.378688,delta,indoor,N/A,3.476663395781021,0.16067194938659668,"(0.45227288910538066, 3.2533033076326436)","(3.8867728968948203, 2.713490317738959)",True
2026-02-14T11:21:47.492529,delta,indoor,N/A,8.323829991843313,0.1050715446472168,"(8.287375091519294, 3.567533266935893)","(2.8093450968738076, 5.426960831582485)",True
2026-02-14T11:21:47.711943,delta,indoor,N/A,9.614491549892373,0.21096539497375488,"(0.7455064367977082, 9.868869366005173)","(7.068573438476172, 7.2900716804098735)",True
2026-02-14T11:21:47.890599,delta,indoor,N/A,6.894515014565762,0.1699531078338623,"(7.712703466859457, 0.7404465173409036)","(3.5846572854427263, 1.1586905952512971)",True
2026-02-14T11:21:48.028505,delta,indoor,N/A,13.071283102052824,0.12929773330688477,"(8.631034258755935, 6.232981268275579)","(3.308980248526492, 0.6355835028602363)",True
2026-02-14T11:21:48.181040,delta,indoor,N/A,9.315034699596614,0.14397358894348145,"(3.109823217156622, 3.2518332202674705)","(7.29606178338064, 6.3755747135521315)",True
2026-02-14T11:21:48.333726,delta,indoor,N/A,13.218455972715262,0.14403462409973145,"(8.872127425763265, 4.722149251619493)","(1.195942459383017, 7.13244787222995)",True
2026-02-14T11:21:48.520579,delta,indoor,N/A,12.936928796955142,0.1782991886138916,"(5.227328293819941, 4.275410183585496)","(0.2541912674409519, 1.0789142699330445)",True
2026-02-14T11:21:48.663060,delta,indoor,N/A,3.263106311831434,0.13388919830322266,"(0.3142918568673425, 6.364104112637804)","(3.143559810763267, 5.085706911647028)",True
2026-02-14T11:21:48.862330,delta,indoor,N/A,9.346466211761987,0.1906414031982422,"(9.07566473926093, 2.4929222914887497)","(2.2879816549162246, 0.7697990982879299)",True
2026-02-14T11:21:48.991094,delta,indoor,N/A,10.529751294408772,0.12004876136779785,"(2.8975145291376805, 1.6122128725400442)","(6.334037565104235, 8.714605901877178)",True
2026-02-14T11:21:49.128367,delta,indoor,N/A,4.080104331212527,0.12882757186889648,"(8.925589984899778, 5.393422419156507)","(8.074401551640625, 8.960912999234932)",True
2026-02-14T11:21:49.290625,delta,indoor,N/A,5.896088422681273,0.1537799835205078,"(3.1800347497186388, 1.1005192452767676)","(2.279351625419417, 4.271077886262563)",True
2026-02-14T11:21:49.474103,delta,indoor,N/A,9.678399629807135,0.1749279499053955,"(1.198653673336828, 3.3761517140362796)","(9.429097039125192, 3.2320293202075523)",True
2026-02-14T11:21:49.639377,delta,indoor,N/A,4.2360538364183355,0.15671730041503906,"(5.187906217433661, 7.030189588951778)","(3.63629602379294, 9.717820827209607)",True
2026-02-14T11:21:49.829665,delta,indoor,N/A,6.519914094866623,0.18186616897583008,"(9.624472949421111, 2.5178229582536416)","(4.972485058923855, 3.0087830981676964)",True
2026-02-14T11:21:50.035336,delta,indoor,N/A,10.333557159877719,0.19727158546447754,"(2.848404943774676, 0.36886947354532795)","(6.095643339798968, 5.026790232288615)",True
2026-02-14T11:21:50.247531,delta,indoor,N/A,9.998312375274104,0.20374369621276855,"(0.5147875124998935, 2.7864646423661146)","(9.082658859666537, 2.395618906669724)",True
2026-02-14T11:21:50.452707,delta,indoor,N/A,10.749246348969205,0.196519136428833,"(1.448948720912231, 4.89452760277563)","(9.856504541106007, 2.4205527151150044)",True
2026-02-14T11:21:50.635859,delta,indoor,N/A,7.290345351628189,0.17458295822143555,"(6.721355474058786, 7.616196153287175)","(2.3763754399239967, 7.282163486118596)",True
2026-02-14T11:21:50.730624,delta,indoor,N/A,3.685002131603423,0.08625936508178711,"(3.677831327192532, 6.3230583059357945)","(6.335297107608947, 5.357746840747585)",True
2026-02-14T11:21:50.868466,delta,indoor,N/A,7.350330799978271,0.12926054000854492,"(0.902897700544083, 8.35302495589238)","(3.2078006497173583, 1.8651851039985423)",True
2026-02-14T11:21:51.053703,delta,indoor,N/A,6.579433476815428,0.17664170265197754,"(0.40775141554763916, 5.908929431882418)","(5.12093058299281, 2.2649577519793795)",True
2026-02-14T11:21:51.157098,delta,indoor,N/A,2.392748636915396,0.0947880744934082,"(6.451727904094499, 1.7436642900499144)","(6.90937738102466, 3.867353463005374)",True
2026-02-14T11:21:51.325282,delta,indoor,N/A,8.47085055572834,0.15948057174682617,"(9.367299887367345, 1.3752094414599325)","(3.410663510502585, 1.1347352124058907)",True
2026-02-14T11:21:51.503827,delta,indoor,N/A,7.661355152796851,0.169966459274292,"(9.246936182785628, 8.77339353380981)","(2.579416277151556, 6.59984046034179)",True
2026-02-14T11:21:51.703687,delta,indoor,N/A,9.599144738212303,0.1912367343902588,"(5.296505783560065, 2.418522909004517)","(0.9310276780589921, 8.972157579533267)",True
2026-02-14T11:21:51.845229,delta,indoor,N/A,11.267385679787072,0.13299989700317383,"(9.004180571633304, 6.33101457273268)","(3.390297910487007, 3.492095746126609)",True
2026-02-14T11:21:52.000179,delta,indoor,N/A,2.268985831000674,0.14643096923828125,"(7.259556788702394, 8.971102599525771)","(8.870864242651173, 7.798755458576238)",True
2026-02-14T11:21:52.163752,delta,indoor,N/A,10.62687714824489,0.1551356315612793,"(6.420316461542877, 0.8413996499504883)","(1.6162871409461377, 8.985541885270793)",True
2026-02-14T11:21:52.325032,delta,indoor,N/A,6.002676959537458,0.15281224250793457,"(1.014715428660321, 6.635017691080558)","(5.487337893665861, 6.918951976926932)",True
2026-02-14T11:21:52.450695,delta,indoor,N/A,4.215304712950363,0.11730003356933594,"(3.2539969815926773, 7.464914051180242)","(6.496328990472147, 8.49223410494178)",True
2026-02-14T11:21:52.600618,delta,indoor,N/A,8.069731656967969,0.14154982566833496,"(6.576128923003433, 5.683086033354716)","(0.9367476782809248, 3.6771580305943354)",True
